Using device: cuda
requested_seed: 0
deterministic_algorithms: warn_only
cudnn_deterministic: True
cudnn_benchmark: False
train samples: 7439
val samples: 2213
params: 6593242
gflops: skipped (no project-compatible detector GFLOPs helper wired yet)
total train iterations per epoch: 1860
epoch 1/50 iter 1/1860 loss=2.8128 mean_loss=2.8128 classification=1.0973, bbox_regression=0.9985, bbox_ctrness=0.7170
epoch 13/50 iter 1660/1860 loss=0.6852 mean_loss=0.6989 classification=0.0196, bbox_regression=0.0611, bbox_ctrness=0.6045
epoch 13/50 iter 1680/1860 loss=0.6957 mean_loss=0.6990 classification=0.0032, bbox_regression=0.0823, bbox_ctrness=0.6102
epoch 13/50 iter 1700/1860 loss=0.6812 mean_loss=0.6990 classification=0.0107, bbox_regression=0.0647, bbox_ctrness=0.6058
epoch 13/50 iter 1720/1860 loss=0.7581 mean_loss=0.6990 classification=0.0460, bbox_regression=0.1027, bbox_ctrness=0.6094
epoch 13/50 iter 1740/1860 loss=0.7263 mean_loss=0.6989 classification=0.0408, bbox_regression=0.0841, bbox_ctrness=0.6015
epoch 13/50 iter 1760/1860 loss=0.6693 mean_loss=0.6989 classification=0.0086, bbox_regression=0.0616, bbox_ctrness=0.5991
epoch 13/50 iter 1780/1860 loss=0.7444 mean_loss=0.6992 classification=0.0520, bbox_regression=0.1097, bbox_ctrness=0.5827
epoch 13/50 iter 1800/1860 loss=0.6706 mean_loss=0.6991 classification=0.0140, bbox_regression=0.0623, bbox_ctrness=0.5943
epoch 13/50 iter 1820/1860 loss=0.6821 mean_loss=0.6993 classification=0.0086, bbox_regression=0.0539, bbox_ctrness=0.6195
epoch 13/50 iter 1840/1860 loss=0.6934 mean_loss=0.6993 classification=0.0210, bbox_regression=0.0705, bbox_ctrness=0.6019
epoch 13/50 iter 1860/1860 loss=0.6566 mean_loss=0.6992 classification=0.0094, bbox_regression=0.0553, bbox_ctrness=0.5919
epoch 13 validation Precision=0.5496 Recall=0.9501 AP50=0.9171 AP75=0.8305 eval_fps=25.26 epoch_time_sec=835.5
saved checkpoint: E:\RepViT-main\runs\v48_complete_ablation\training\ra_stems_project_seed0\weights\last.pt
epoch 14/50 iter 1/1860 loss=0.6832 mean_loss=0.6832 classification=0.0278, bbox_regression=0.0592, bbox_ctrness=0.5962
epoch 14/50 iter 20/1860 loss=0.6930 mean_loss=0.6881 classification=0.0245, bbox_regression=0.0830, bbox_ctrness=0.5855
epoch 14/50 iter 40/1860 loss=0.6704 mean_loss=0.6923 classification=0.0068, bbox_regression=0.0546, bbox_ctrness=0.6090
epoch 14/50 iter 60/1860 loss=0.6825 mean_loss=0.6946 classification=0.0087, bbox_regression=0.0664, bbox_ctrness=0.6074
epoch 14/50 iter 80/1860 loss=0.7354 mean_loss=0.6954 classification=0.0186, bbox_regression=0.1021, bbox_ctrness=0.6147
epoch 14/50 iter 100/1860 loss=0.6958 mean_loss=0.6940 classification=0.0264, bbox_regression=0.0536, bbox_ctrness=0.6158
epoch 14/50 iter 120/1860 loss=0.6798 mean_loss=0.6933 classification=0.0208, bbox_regression=0.0701, bbox_ctrness=0.5889
epoch 14/50 iter 140/1860 loss=0.7256 mean_loss=0.6926 classification=0.0766, bbox_regression=0.0679, bbox_ctrness=0.5811
epoch 14/50 iter 160/1860 loss=0.6932 mean_loss=0.6920 classification=0.0123, bbox_regression=0.0736, bbox_ctrness=0.6073
epoch 14/50 iter 180/1860 loss=0.6725 mean_loss=0.6917 classification=0.0170, bbox_regression=0.0629, bbox_ctrness=0.5925
epoch 14/50 iter 200/1860 loss=0.6699 mean_loss=0.6914 classification=0.0157, bbox_regression=0.0576, bbox_ctrness=0.5966
epoch 14/50 iter 220/1860 loss=0.6920 mean_loss=0.6910 classification=0.0184, bbox_regression=0.0849, bbox_ctrness=0.5887
epoch 14/50 iter 240/1860 loss=0.6801 mean_loss=0.6906 classification=0.0136, bbox_regression=0.0679, bbox_ctrness=0.5986
epoch 14/50 iter 260/1860 loss=0.7870 mean_loss=0.6905 classification=0.1009, bbox_regression=0.0839, bbox_ctrness=0.6023
epoch 14/50 iter 280/1860 loss=0.6836 mean_loss=0.6917 classification=0.0279, bbox_regression=0.0614, bbox_ctrness=0.5943
epoch 14/50 iter 300/1860 loss=0.6633 mean_loss=0.6918 classification=0.0020, bbox_regression=0.0579, bbox_ctrness=0.6034
epoch 14/50 iter 320/1860 loss=0.6809 mean_loss=0.6915 classification=0.0026, bbox_regression=0.0597, bbox_ctrness=0.6186
epoch 14/50 iter 340/1860 loss=0.6820 mean_loss=0.6912 classification=0.0101, bbox_regression=0.0717, bbox_ctrness=0.6002
epoch 14/50 iter 360/1860 loss=0.6856 mean_loss=0.6910 classification=0.0270, bbox_regression=0.0817, bbox_ctrness=0.5769
epoch 14/50 iter 380/1860 loss=0.6670 mean_loss=0.6909 classification=0.0091, bbox_regression=0.0592, bbox_ctrness=0.5987
epoch 14/50 iter 400/1860 loss=0.6926 mean_loss=0.6909 classification=0.0320, bbox_regression=0.0597, bbox_ctrness=0.6009
epoch 14/50 iter 420/1860 loss=0.6648 mean_loss=0.6906 classification=0.0080, bbox_regression=0.0594, bbox_ctrness=0.5975
epoch 14/50 iter 440/1860 loss=0.6810 mean_loss=0.6904 classification=0.0122, bbox_regression=0.0641, bbox_ctrness=0.6047
epoch 14/50 iter 460/1860 loss=0.6637 mean_loss=0.6903 classification=0.0176, bbox_regression=0.0635, bbox_ctrness=0.5827
epoch 14/50 iter 480/1860 loss=0.6892 mean_loss=0.6906 classification=0.0106, bbox_regression=0.0801, bbox_ctrness=0.5985
epoch 14/50 iter 500/1860 loss=0.6802 mean_loss=0.6907 classification=0.0312, bbox_regression=0.0579, bbox_ctrness=0.5910
epoch 14/50 iter 520/1860 loss=0.7079 mean_loss=0.6905 classification=0.0452, bbox_regression=0.0696, bbox_ctrness=0.5930
epoch 14/50 iter 540/1860 loss=0.7160 mean_loss=0.6901 classification=0.0243, bbox_regression=0.0883, bbox_ctrness=0.6034
epoch 14/50 iter 560/1860 loss=0.6500 mean_loss=0.6902 classification=0.0119, bbox_regression=0.0673, bbox_ctrness=0.5708
epoch 14/50 iter 580/1860 loss=0.6757 mean_loss=0.6903 classification=0.0157, bbox_regression=0.0645, bbox_ctrness=0.5955
epoch 14/50 iter 600/1860 loss=0.7064 mean_loss=0.6901 classification=0.0305, bbox_regression=0.0702, bbox_ctrness=0.6057
epoch 14/50 iter 620/1860 loss=0.7000 mean_loss=0.6903 classification=0.0274, bbox_regression=0.0680, bbox_ctrness=0.6047
epoch 14/50 iter 640/1860 loss=0.7013 mean_loss=0.6900 classification=0.0241, bbox_regression=0.0708, bbox_ctrness=0.6063
epoch 14/50 iter 660/1860 loss=0.6583 mean_loss=0.6899 classification=0.0056, bbox_regression=0.0606, bbox_ctrness=0.5921
epoch 14/50 iter 680/1860 loss=0.6753 mean_loss=0.6897 classification=0.0095, bbox_regression=0.0593, bbox_ctrness=0.6066
epoch 14/50 iter 700/1860 loss=0.6847 mean_loss=0.6898 classification=0.0053, bbox_regression=0.0607, bbox_ctrness=0.6186
epoch 14/50 iter 720/1860 loss=0.7030 mean_loss=0.6900 classification=0.0181, bbox_regression=0.0862, bbox_ctrness=0.5988
epoch 14/50 iter 740/1860 loss=0.6982 mean_loss=0.6901 classification=0.0307, bbox_regression=0.0768, bbox_ctrness=0.5907
epoch 14/50 iter 760/1860 loss=0.7192 mean_loss=0.6899 classification=0.0448, bbox_regression=0.0656, bbox_ctrness=0.6088
epoch 14/50 iter 780/1860 loss=0.6781 mean_loss=0.6897 classification=0.0108, bbox_regression=0.0579, bbox_ctrness=0.6095
epoch 14/50 iter 800/1860 loss=0.6626 mean_loss=0.6899 classification=0.0076, bbox_regression=0.0496, bbox_ctrness=0.6054
epoch 14/50 iter 820/1860 loss=0.7263 mean_loss=0.6900 classification=0.0435, bbox_regression=0.0841, bbox_ctrness=0.5988
epoch 14/50 iter 840/1860 loss=0.6725 mean_loss=0.6899 classification=0.0062, bbox_regression=0.0703, bbox_ctrness=0.5960
epoch 14/50 iter 860/1860 loss=0.6588 mean_loss=0.6897 classification=0.0146, bbox_regression=0.0521, bbox_ctrness=0.5921
epoch 14/50 iter 880/1860 loss=0.6588 mean_loss=0.6897 classification=0.0059, bbox_regression=0.0613, bbox_ctrness=0.5916
epoch 14/50 iter 900/1860 loss=0.7124 mean_loss=0.6900 classification=0.0398, bbox_regression=0.0759, bbox_ctrness=0.5967
epoch 14/50 iter 920/1860 loss=0.6224 mean_loss=0.6901 classification=0.0057, bbox_regression=0.0522, bbox_ctrness=0.5645
epoch 14/50 iter 940/1860 loss=0.6658 mean_loss=0.6903 classification=0.0192, bbox_regression=0.0654, bbox_ctrness=0.5812
epoch 14/50 iter 960/1860 loss=0.7354 mean_loss=0.6906 classification=0.0524, bbox_regression=0.0935, bbox_ctrness=0.5895
epoch 14/50 iter 980/1860 loss=0.6622 mean_loss=0.6906 classification=0.0044, bbox_regression=0.0580, bbox_ctrness=0.5999
epoch 14/50 iter 1000/1860 loss=0.6978 mean_loss=0.6904 classification=0.0300, bbox_regression=0.0745, bbox_ctrness=0.5933
epoch 14/50 iter 1020/1860 loss=0.6862 mean_loss=0.6906 classification=0.0043, bbox_regression=0.0576, bbox_ctrness=0.6243
epoch 14/50 iter 1040/1860 loss=0.6706 mean_loss=0.6905 classification=0.0091, bbox_regression=0.0657, bbox_ctrness=0.5958
epoch 14/50 iter 1060/1860 loss=0.6888 mean_loss=0.6907 classification=0.0346, bbox_regression=0.0678, bbox_ctrness=0.5864
epoch 14/50 iter 1080/1860 loss=0.6865 mean_loss=0.6907 classification=0.0132, bbox_regression=0.0705, bbox_ctrness=0.6028
epoch 14/50 iter 1100/1860 loss=0.6867 mean_loss=0.6908 classification=0.0164, bbox_regression=0.0652, bbox_ctrness=0.6050
epoch 14/50 iter 1120/1860 loss=0.6709 mean_loss=0.6908 classification=0.0095, bbox_regression=0.0687, bbox_ctrness=0.5927
epoch 14/50 iter 1140/1860 loss=0.6921 mean_loss=0.6909 classification=0.0191, bbox_regression=0.0760, bbox_ctrness=0.5971
epoch 14/50 iter 1160/1860 loss=0.6743 mean_loss=0.6909 classification=0.0065, bbox_regression=0.0692, bbox_ctrness=0.5985
epoch 14/50 iter 1180/1860 loss=0.6682 mean_loss=0.6907 classification=0.0096, bbox_regression=0.0534, bbox_ctrness=0.6052
epoch 14/50 iter 1200/1860 loss=0.6674 mean_loss=0.6907 classification=0.0217, bbox_regression=0.0579, bbox_ctrness=0.5878
epoch 14/50 iter 1220/1860 loss=0.6898 mean_loss=0.6906 classification=0.0174, bbox_regression=0.0668, bbox_ctrness=0.6056
epoch 14/50 iter 1240/1860 loss=0.6903 mean_loss=0.6906 classification=0.0307, bbox_regression=0.0627, bbox_ctrness=0.5970
epoch 14/50 iter 1260/1860 loss=0.7245 mean_loss=0.6906 classification=0.0401, bbox_regression=0.0845, bbox_ctrness=0.5999
epoch 14/50 iter 1280/1860 loss=0.6783 mean_loss=0.6909 classification=0.0025, bbox_regression=0.0756, bbox_ctrness=0.6002
epoch 14/50 iter 1300/1860 loss=0.8855 mean_loss=0.6911 classification=0.1414, bbox_regression=0.1402, bbox_ctrness=0.6039
epoch 14/50 iter 1320/1860 loss=0.6938 mean_loss=0.6911 classification=0.0221, bbox_regression=0.0812, bbox_ctrness=0.5905
epoch 14/50 iter 1340/1860 loss=0.7577 mean_loss=0.6911 classification=0.0513, bbox_regression=0.0980, bbox_ctrness=0.6083
epoch 14/50 iter 1360/1860 loss=0.6849 mean_loss=0.6911 classification=0.0207, bbox_regression=0.0646, bbox_ctrness=0.5995
epoch 14/50 iter 1380/1860 loss=0.6681 mean_loss=0.6912 classification=0.0164, bbox_regression=0.0623, bbox_ctrness=0.5895
epoch 14/50 iter 1400/1860 loss=0.6789 mean_loss=0.6913 classification=0.0297, bbox_regression=0.0545, bbox_ctrness=0.5947
epoch 14/50 iter 1420/1860 loss=0.6836 mean_loss=0.6913 classification=0.0278, bbox_regression=0.0663, bbox_ctrness=0.5896
epoch 14/50 iter 1440/1860 loss=0.7214 mean_loss=0.6915 classification=0.0283, bbox_regression=0.0871, bbox_ctrness=0.6059
epoch 14/50 iter 1460/1860 loss=0.6979 mean_loss=0.6914 classification=0.0356, bbox_regression=0.0695, bbox_ctrness=0.5928
epoch 14/50 iter 1480/1860 loss=0.6761 mean_loss=0.6913 classification=0.0143, bbox_regression=0.0654, bbox_ctrness=0.5964
epoch 14/50 iter 1500/1860 loss=0.7334 mean_loss=0.6915 classification=0.0331, bbox_regression=0.0932, bbox_ctrness=0.6071
epoch 14/50 iter 1520/1860 loss=0.7600 mean_loss=0.6918 classification=0.0860, bbox_regression=0.0797, bbox_ctrness=0.5943
epoch 14/50 iter 1540/1860 loss=0.7070 mean_loss=0.6920 classification=0.0287, bbox_regression=0.0772, bbox_ctrness=0.6011
epoch 14/50 iter 1560/1860 loss=0.7023 mean_loss=0.6921 classification=0.0267, bbox_regression=0.0804, bbox_ctrness=0.5952
epoch 14/50 iter 1580/1860 loss=0.6588 mean_loss=0.6923 classification=0.0036, bbox_regression=0.0575, bbox_ctrness=0.5977
epoch 14/50 iter 1600/1860 loss=0.6747 mean_loss=0.6925 classification=0.0127, bbox_regression=0.0659, bbox_ctrness=0.5961
epoch 14/50 iter 1620/1860 loss=0.6941 mean_loss=0.6925 classification=0.0218, bbox_regression=0.0711, bbox_ctrness=0.6012
epoch 14/50 iter 1640/1860 loss=0.6783 mean_loss=0.6925 classification=0.0132, bbox_regression=0.0670, bbox_ctrness=0.5981
epoch 14/50 iter 1660/1860 loss=0.7703 mean_loss=0.6925 classification=0.0591, bbox_regression=0.1142, bbox_ctrness=0.5970
epoch 14/50 iter 1680/1860 loss=0.7073 mean_loss=0.6927 classification=0.0424, bbox_regression=0.0752, bbox_ctrness=0.5897
epoch 14/50 iter 1700/1860 loss=0.6911 mean_loss=0.6928 classification=0.0108, bbox_regression=0.0720, bbox_ctrness=0.6082
epoch 14/50 iter 1720/1860 loss=0.7246 mean_loss=0.6928 classification=0.0386, bbox_regression=0.0895, bbox_ctrness=0.5965
epoch 14/50 iter 1740/1860 loss=0.7196 mean_loss=0.6927 classification=0.0280, bbox_regression=0.0902, bbox_ctrness=0.6014
epoch 14/50 iter 1760/1860 loss=0.7569 mean_loss=0.6928 classification=0.0470, bbox_regression=0.1049, bbox_ctrness=0.6050
epoch 14/50 iter 1780/1860 loss=0.6803 mean_loss=0.6929 classification=0.0104, bbox_regression=0.0815, bbox_ctrness=0.5884
epoch 14/50 iter 1800/1860 loss=0.7055 mean_loss=0.6929 classification=0.0166, bbox_regression=0.0766, bbox_ctrness=0.6124
epoch 14/50 iter 1820/1860 loss=0.7159 mean_loss=0.6931 classification=0.0290, bbox_regression=0.0684, bbox_ctrness=0.6185
epoch 14/50 iter 1840/1860 loss=0.7219 mean_loss=0.6932 classification=0.0819, bbox_regression=0.0572, bbox_ctrness=0.5828
epoch 14/50 iter 1860/1860 loss=0.7213 mean_loss=0.6933 classification=0.0525, bbox_regression=0.0595, bbox_ctrness=0.6093
epoch 14 validation Precision=0.4055 Recall=0.9480 AP50=0.9116 AP75=0.8274 eval_fps=25.04 epoch_time_sec=836.5
saved checkpoint: E:\RepViT-main\runs\v48_complete_ablation\training\ra_stems_project_seed0\weights\last.pt
epoch 15/50 iter 1/1860 loss=0.7015 mean_loss=0.7015 classification=0.0245, bbox_regression=0.0773, bbox_ctrness=0.5998
epoch 15/50 iter 20/1860 loss=0.7121 mean_loss=0.6864 classification=0.0408, bbox_regression=0.0720, bbox_ctrness=0.5992
epoch 15/50 iter 40/1860 loss=0.6760 mean_loss=0.6969 classification=0.0172, bbox_regression=0.0579, bbox_ctrness=0.6009
epoch 15/50 iter 60/1860 loss=0.6843 mean_loss=0.6989 classification=0.0243, bbox_regression=0.0688, bbox_ctrness=0.5912
epoch 15/50 iter 80/1860 loss=0.6807 mean_loss=0.6943 classification=0.0088, bbox_regression=0.0751, bbox_ctrness=0.5969
epoch 15/50 iter 100/1860 loss=0.7455 mean_loss=0.6935 classification=0.0492, bbox_regression=0.0968, bbox_ctrness=0.5996
epoch 15/50 iter 120/1860 loss=0.6641 mean_loss=0.6943 classification=0.0063, bbox_regression=0.0595, bbox_ctrness=0.5983
epoch 15/50 iter 140/1860 loss=0.6589 mean_loss=0.6926 classification=0.0051, bbox_regression=0.0646, bbox_ctrness=0.5892
epoch 15/50 iter 160/1860 loss=0.6821 mean_loss=0.6929 classification=0.0100, bbox_regression=0.0529, bbox_ctrness=0.6191
epoch 15/50 iter 180/1860 loss=0.6904 mean_loss=0.6924 classification=0.0148, bbox_regression=0.0739, bbox_ctrness=0.6017
epoch 15/50 iter 200/1860 loss=0.6550 mean_loss=0.6911 classification=0.0015, bbox_regression=0.0629, bbox_ctrness=0.5906
epoch 15/50 iter 220/1860 loss=0.6681 mean_loss=0.6907 classification=0.0079, bbox_regression=0.0585, bbox_ctrness=0.6018
epoch 15/50 iter 240/1860 loss=0.6703 mean_loss=0.6905 classification=0.0108, bbox_regression=0.0595, bbox_ctrness=0.6000
epoch 15/50 iter 260/1860 loss=0.6915 mean_loss=0.6906 classification=0.0163, bbox_regression=0.0738, bbox_ctrness=0.6015
epoch 15/50 iter 280/1860 loss=0.6613 mean_loss=0.6902 classification=0.0166, bbox_regression=0.0617, bbox_ctrness=0.5830
epoch 15/50 iter 300/1860 loss=0.6767 mean_loss=0.6900 classification=0.0110, bbox_regression=0.0673, bbox_ctrness=0.5984
epoch 15/50 iter 320/1860 loss=0.6982 mean_loss=0.6897 classification=0.0653, bbox_regression=0.0536, bbox_ctrness=0.5793
epoch 15/50 iter 340/1860 loss=0.6877 mean_loss=0.6893 classification=0.0273, bbox_regression=0.0608, bbox_ctrness=0.5996
epoch 15/50 iter 360/1860 loss=0.6692 mean_loss=0.6888 classification=0.0192, bbox_regression=0.0504, bbox_ctrness=0.5996
epoch 15/50 iter 380/1860 loss=0.6770 mean_loss=0.6887 classification=0.0184, bbox_regression=0.0640, bbox_ctrness=0.5947
epoch 15/50 iter 400/1860 loss=0.6744 mean_loss=0.6886 classification=0.0133, bbox_regression=0.0704, bbox_ctrness=0.5907
epoch 15/50 iter 420/1860 loss=0.6698 mean_loss=0.6887 classification=0.0280, bbox_regression=0.0588, bbox_ctrness=0.5830
epoch 15/50 iter 440/1860 loss=0.6792 mean_loss=0.6894 classification=0.0227, bbox_regression=0.0672, bbox_ctrness=0.5894
epoch 15/50 iter 460/1860 loss=0.6484 mean_loss=0.6891 classification=0.0264, bbox_regression=0.0420, bbox_ctrness=0.5800
epoch 15/50 iter 480/1860 loss=0.6824 mean_loss=0.6888 classification=0.0295, bbox_regression=0.0465, bbox_ctrness=0.6064
epoch 15/50 iter 500/1860 loss=0.7748 mean_loss=0.6889 classification=0.1005, bbox_regression=0.0670, bbox_ctrness=0.6073
epoch 15/50 iter 520/1860 loss=0.6960 mean_loss=0.6890 classification=0.0307, bbox_regression=0.0699, bbox_ctrness=0.5955
epoch 15/50 iter 540/1860 loss=0.6683 mean_loss=0.6886 classification=0.0096, bbox_regression=0.0634, bbox_ctrness=0.5953
epoch 15/50 iter 560/1860 loss=0.6669 mean_loss=0.6885 classification=0.0133, bbox_regression=0.0554, bbox_ctrness=0.5982
epoch 15/50 iter 580/1860 loss=0.7017 mean_loss=0.6882 classification=0.0333, bbox_regression=0.0721, bbox_ctrness=0.5963
epoch 15/50 iter 600/1860 loss=0.7097 mean_loss=0.6883 classification=0.0291, bbox_regression=0.0758, bbox_ctrness=0.6048
epoch 15/50 iter 620/1860 loss=0.7005 mean_loss=0.6886 classification=0.0393, bbox_regression=0.0744, bbox_ctrness=0.5868
epoch 15/50 iter 640/1860 loss=0.7050 mean_loss=0.6888 classification=0.0297, bbox_regression=0.0652, bbox_ctrness=0.6101
epoch 15/50 iter 660/1860 loss=0.6757 mean_loss=0.6889 classification=0.0169, bbox_regression=0.0644, bbox_ctrness=0.5945
epoch 15/50 iter 680/1860 loss=0.6635 mean_loss=0.6890 classification=0.0224, bbox_regression=0.0464, bbox_ctrness=0.5948
epoch 15/50 iter 700/1860 loss=0.6705 mean_loss=0.6889 classification=0.0211, bbox_regression=0.0586, bbox_ctrness=0.5907
epoch 15/50 iter 720/1860 loss=0.7023 mean_loss=0.6887 classification=0.0196, bbox_regression=0.0842, bbox_ctrness=0.5985
epoch 15/50 iter 740/1860 loss=0.6606 mean_loss=0.6886 classification=0.0059, bbox_regression=0.0453, bbox_ctrness=0.6094
epoch 15/50 iter 760/1860 loss=0.6644 mean_loss=0.6886 classification=0.0203, bbox_regression=0.0530, bbox_ctrness=0.5911
epoch 15/50 iter 780/1860 loss=0.6798 mean_loss=0.6889 classification=0.0191, bbox_regression=0.0755, bbox_ctrness=0.5852
epoch 15/50 iter 800/1860 loss=0.6852 mean_loss=0.6889 classification=0.0190, bbox_regression=0.0735, bbox_ctrness=0.5928
epoch 15/50 iter 820/1860 loss=0.6742 mean_loss=0.6889 classification=0.0083, bbox_regression=0.0646, bbox_ctrness=0.6014
epoch 15/50 iter 840/1860 loss=0.7052 mean_loss=0.6890 classification=0.0429, bbox_regression=0.0577, bbox_ctrness=0.6046
epoch 15/50 iter 860/1860 loss=0.7065 mean_loss=0.6890 classification=0.0343, bbox_regression=0.0569, bbox_ctrness=0.6153
epoch 15/50 iter 880/1860 loss=0.6900 mean_loss=0.6890 classification=0.0136, bbox_regression=0.0667, bbox_ctrness=0.6097
epoch 15/50 iter 900/1860 loss=0.6845 mean_loss=0.6889 classification=0.0140, bbox_regression=0.0786, bbox_ctrness=0.5919
epoch 15/50 iter 920/1860 loss=0.7141 mean_loss=0.6887 classification=0.0039, bbox_regression=0.0896, bbox_ctrness=0.6205
epoch 15/50 iter 940/1860 loss=0.7154 mean_loss=0.6889 classification=0.0172, bbox_regression=0.1073, bbox_ctrness=0.5909
epoch 15/50 iter 960/1860 loss=0.6673 mean_loss=0.6889 classification=0.0037, bbox_regression=0.0595, bbox_ctrness=0.6042
epoch 15/50 iter 980/1860 loss=0.7326 mean_loss=0.6892 classification=0.0554, bbox_regression=0.0655, bbox_ctrness=0.6116
epoch 15/50 iter 1000/1860 loss=0.6741 mean_loss=0.6894 classification=0.0116, bbox_regression=0.0632, bbox_ctrness=0.5993
epoch 15/50 iter 1020/1860 loss=0.7185 mean_loss=0.6896 classification=0.0392, bbox_regression=0.0706, bbox_ctrness=0.6088
epoch 15/50 iter 1040/1860 loss=0.6711 mean_loss=0.6896 classification=0.0165, bbox_regression=0.0801, bbox_ctrness=0.5745
epoch 15/50 iter 1060/1860 loss=0.6794 mean_loss=0.6896 classification=0.0190, bbox_regression=0.0624, bbox_ctrness=0.5979
epoch 15/50 iter 1080/1860 loss=0.7063 mean_loss=0.6895 classification=0.0329, bbox_regression=0.0743, bbox_ctrness=0.5991
epoch 15/50 iter 1100/1860 loss=0.6488 mean_loss=0.6894 classification=0.0055, bbox_regression=0.0404, bbox_ctrness=0.6029
epoch 15/50 iter 1120/1860 loss=0.6800 mean_loss=0.6896 classification=0.0263, bbox_regression=0.0661, bbox_ctrness=0.5875
epoch 15/50 iter 1140/1860 loss=0.6965 mean_loss=0.6895 classification=0.0205, bbox_regression=0.0670, bbox_ctrness=0.6091
epoch 15/50 iter 1160/1860 loss=0.7078 mean_loss=0.6894 classification=0.0293, bbox_regression=0.0766, bbox_ctrness=0.6018
epoch 15/50 iter 1180/1860 loss=0.6862 mean_loss=0.6894 classification=0.0167, bbox_regression=0.0779, bbox_ctrness=0.5917
epoch 15/50 iter 1200/1860 loss=0.6825 mean_loss=0.6894 classification=0.0147, bbox_regression=0.0642, bbox_ctrness=0.6036
epoch 15/50 iter 1220/1860 loss=0.7087 mean_loss=0.6895 classification=0.0252, bbox_regression=0.0813, bbox_ctrness=0.6022
epoch 15/50 iter 1240/1860 loss=0.6933 mean_loss=0.6895 classification=0.0232, bbox_regression=0.0650, bbox_ctrness=0.6051
epoch 15/50 iter 1260/1860 loss=0.6819 mean_loss=0.6896 classification=0.0098, bbox_regression=0.0783, bbox_ctrness=0.5938
epoch 15/50 iter 1280/1860 loss=0.6906 mean_loss=0.6898 classification=0.0157, bbox_regression=0.0697, bbox_ctrness=0.6052
epoch 15/50 iter 1300/1860 loss=0.7074 mean_loss=0.6898 classification=0.0321, bbox_regression=0.0700, bbox_ctrness=0.6053
epoch 15/50 iter 1320/1860 loss=0.6606 mean_loss=0.6899 classification=0.0140, bbox_regression=0.0506, bbox_ctrness=0.5960
epoch 15/50 iter 1340/1860 loss=0.6667 mean_loss=0.6899 classification=0.0082, bbox_regression=0.0628, bbox_ctrness=0.5957
epoch 15/50 iter 1360/1860 loss=0.6832 mean_loss=0.6898 classification=0.0259, bbox_regression=0.0650, bbox_ctrness=0.5923
epoch 15/50 iter 1380/1860 loss=0.6780 mean_loss=0.6898 classification=0.0216, bbox_regression=0.0595, bbox_ctrness=0.5969
epoch 15/50 iter 1400/1860 loss=0.7046 mean_loss=0.6898 classification=0.0371, bbox_regression=0.0791, bbox_ctrness=0.5884
epoch 15/50 iter 1420/1860 loss=0.7664 mean_loss=0.6899 classification=0.0299, bbox_regression=0.1091, bbox_ctrness=0.6274
epoch 15/50 iter 1440/1860 loss=0.6670 mean_loss=0.6897 classification=0.0172, bbox_regression=0.0570, bbox_ctrness=0.5927
epoch 15/50 iter 1460/1860 loss=0.6620 mean_loss=0.6898 classification=0.0027, bbox_regression=0.0621, bbox_ctrness=0.5973
epoch 15/50 iter 1480/1860 loss=0.7173 mean_loss=0.6898 classification=0.0404, bbox_regression=0.0777, bbox_ctrness=0.5992
epoch 15/50 iter 1500/1860 loss=0.6812 mean_loss=0.6897 classification=0.0051, bbox_regression=0.0576, bbox_ctrness=0.6185
epoch 15/50 iter 1520/1860 loss=0.7572 mean_loss=0.6896 classification=0.0893, bbox_regression=0.0744, bbox_ctrness=0.5936
epoch 15/50 iter 1540/1860 loss=0.7108 mean_loss=0.6895 classification=0.0299, bbox_regression=0.0753, bbox_ctrness=0.6056
epoch 15/50 iter 1560/1860 loss=0.7500 mean_loss=0.6895 classification=0.0156, bbox_regression=0.1170, bbox_ctrness=0.6174
epoch 15/50 iter 1580/1860 loss=0.6781 mean_loss=0.6895 classification=0.0156, bbox_regression=0.0579, bbox_ctrness=0.6046
epoch 15/50 iter 1600/1860 loss=0.6780 mean_loss=0.6894 classification=0.0328, bbox_regression=0.0521, bbox_ctrness=0.5930
epoch 15/50 iter 1620/1860 loss=0.6626 mean_loss=0.6895 classification=0.0082, bbox_regression=0.0632, bbox_ctrness=0.5911
epoch 15/50 iter 1640/1860 loss=0.7228 mean_loss=0.6896 classification=0.0275, bbox_regression=0.0827, bbox_ctrness=0.6126
epoch 15/50 iter 1660/1860 loss=0.7110 mean_loss=0.6896 classification=0.0369, bbox_regression=0.0752, bbox_ctrness=0.5989
epoch 15/50 iter 1680/1860 loss=0.6623 mean_loss=0.6895 classification=0.0111, bbox_regression=0.0618, bbox_ctrness=0.5893
epoch 15/50 iter 1700/1860 loss=0.6896 mean_loss=0.6894 classification=0.0215, bbox_regression=0.0686, bbox_ctrness=0.5995
epoch 15/50 iter 1720/1860 loss=0.7436 mean_loss=0.6894 classification=0.0387, bbox_regression=0.0856, bbox_ctrness=0.6193
epoch 15/50 iter 1740/1860 loss=0.6964 mean_loss=0.6895 classification=0.0209, bbox_regression=0.0773, bbox_ctrness=0.5982
epoch 15/50 iter 1760/1860 loss=0.6831 mean_loss=0.6895 classification=0.0204, bbox_regression=0.0606, bbox_ctrness=0.6021
epoch 15/50 iter 1780/1860 loss=0.6848 mean_loss=0.6896 classification=0.0148, bbox_regression=0.0623, bbox_ctrness=0.6077
