START train/early_moddrop_seed1 2026-07-11T11:18:52+08:00
COMMAND C:\Users\xinnan\.conda\envs\pytorch\python.exe E:\RepViT-main\rarepdet\train_early_fusion.py --model early --data D:\download\triair --train-split E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_train.txt --val-split E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt --epochs 50 --batch-size 4 --img-size 640 --device cuda --lr 1e-4 --num-workers 0 --modality-dropout 0.15 --seed 1 --out E:\RepViT-main\runs\v48_complete_ablation\training\early_moddrop_seed1
Using device: cuda
requested_seed: 1
deterministic_algorithms: warn_only
cudnn_deterministic: True
cudnn_benchmark: False
=== TriAirDataset Summary ===
data_root: D:\download\triair
image_dir: D:\download\triair\data\images
label_dir: D:\download\triair\data\labels
split_file: E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_train.txt
mode: rgbte
channels: (0, 1, 2, 3, 4)
total images: 7439
images with label txt: 7011
images without label txt: 428
empty label txt files: 1
total boxes: 22480
class distribution:
  class 0: 22480
=== TriAirDataset Summary ===
data_root: D:\download\triair
image_dir: D:\download\triair\data\images
label_dir: D:\download\triair\data\labels
split_file: E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt
mode: rgbte
channels: (0, 1, 2, 3, 4)
total images: 2213
images with label txt: 1971
images without label txt: 242
empty label txt files: 0
total boxes: 5867
class distribution:
  class 0: 5867
train samples: 7439
val samples: 2213
params: 6591609
gflops: skipped (no project-compatible detector GFLOPs helper wired yet)
total train iterations per epoch: 1860
epoch 9/50 iter 1260/1860 loss=1.0437 mean_loss=0.8301 classification=0.2264, bbox_regression=0.1828, bbox_ctrness=0.6346
epoch 9/50 iter 1280/1860 loss=0.8246 mean_loss=0.8293 classification=0.0904, bbox_regression=0.1273, bbox_ctrness=0.6070
epoch 9/50 iter 1300/1860 loss=0.7328 mean_loss=0.8291 classification=0.0297, bbox_regression=0.0844, bbox_ctrness=0.6187
epoch 9/50 iter 1320/1860 loss=0.7018 mean_loss=0.8287 classification=0.0450, bbox_regression=0.0742, bbox_ctrness=0.5826
epoch 9/50 iter 1340/1860 loss=0.7602 mean_loss=0.8280 classification=0.0470, bbox_regression=0.0948, bbox_ctrness=0.6184
epoch 9/50 iter 1360/1860 loss=0.8682 mean_loss=0.8280 classification=0.1179, bbox_regression=0.1270, bbox_ctrness=0.6232
epoch 9/50 iter 1380/1860 loss=0.9440 mean_loss=0.8283 classification=0.1778, bbox_regression=0.1437, bbox_ctrness=0.6225
epoch 9/50 iter 1400/1860 loss=0.7647 mean_loss=0.8284 classification=0.0821, bbox_regression=0.0877, bbox_ctrness=0.5949
epoch 9/50 iter 1420/1860 loss=0.8146 mean_loss=0.8279 classification=0.0876, bbox_regression=0.1182, bbox_ctrness=0.6089
epoch 9/50 iter 1440/1860 loss=0.7041 mean_loss=0.8279 classification=0.0319, bbox_regression=0.0604, bbox_ctrness=0.6118
epoch 9/50 iter 1460/1860 loss=0.7267 mean_loss=0.8282 classification=0.0399, bbox_regression=0.0799, bbox_ctrness=0.6069
epoch 9/50 iter 1480/1860 loss=0.7266 mean_loss=0.8285 classification=0.0550, bbox_regression=0.0848, bbox_ctrness=0.5869
epoch 9/50 iter 1500/1860 loss=0.7756 mean_loss=0.8283 classification=0.0868, bbox_regression=0.0920, bbox_ctrness=0.5967
epoch 9/50 iter 1520/1860 loss=0.7521 mean_loss=0.8285 classification=0.0687, bbox_regression=0.0784, bbox_ctrness=0.6050
epoch 9/50 iter 1540/1860 loss=0.8139 mean_loss=0.8281 classification=0.1033, bbox_regression=0.0979, bbox_ctrness=0.6127
epoch 9/50 iter 1560/1860 loss=0.7973 mean_loss=0.8284 classification=0.0814, bbox_regression=0.1033, bbox_ctrness=0.6125
epoch 9/50 iter 1580/1860 loss=0.8307 mean_loss=0.8281 classification=0.0898, bbox_regression=0.1377, bbox_ctrness=0.6031
epoch 9/50 iter 1600/1860 loss=0.7209 mean_loss=0.8280 classification=0.0448, bbox_regression=0.0798, bbox_ctrness=0.5964
epoch 9/50 iter 1620/1860 loss=0.8441 mean_loss=0.8281 classification=0.0929, bbox_regression=0.1364, bbox_ctrness=0.6148
epoch 9/50 iter 1640/1860 loss=0.8315 mean_loss=0.8281 classification=0.0831, bbox_regression=0.1357, bbox_ctrness=0.6128
epoch 9/50 iter 1660/1860 loss=0.8141 mean_loss=0.8277 classification=0.1034, bbox_regression=0.1020, bbox_ctrness=0.6088
epoch 9/50 iter 1680/1860 loss=1.0851 mean_loss=0.8277 classification=0.2603, bbox_regression=0.2029, bbox_ctrness=0.6218
epoch 9/50 iter 1700/1860 loss=0.8652 mean_loss=0.8277 classification=0.1262, bbox_regression=0.1084, bbox_ctrness=0.6305
epoch 9/50 iter 1720/1860 loss=0.7196 mean_loss=0.8279 classification=0.0508, bbox_regression=0.0772, bbox_ctrness=0.5916
epoch 9/50 iter 1740/1860 loss=0.7606 mean_loss=0.8276 classification=0.0710, bbox_regression=0.0789, bbox_ctrness=0.6107
epoch 9/50 iter 1760/1860 loss=0.9090 mean_loss=0.8278 classification=0.1311, bbox_regression=0.1490, bbox_ctrness=0.6289
epoch 9/50 iter 1780/1860 loss=0.8267 mean_loss=0.8276 classification=0.1226, bbox_regression=0.1044, bbox_ctrness=0.5997
epoch 9/50 iter 1800/1860 loss=0.7866 mean_loss=0.8273 classification=0.0851, bbox_regression=0.1005, bbox_ctrness=0.6010
epoch 9/50 iter 1820/1860 loss=0.9458 mean_loss=0.8270 classification=0.1303, bbox_regression=0.2019, bbox_ctrness=0.6136
epoch 9/50 iter 1840/1860 loss=0.9763 mean_loss=0.8270 classification=0.1744, bbox_regression=0.1815, bbox_ctrness=0.6203
epoch 9/50 iter 1860/1860 loss=1.0705 mean_loss=0.8270 classification=0.2369, bbox_regression=0.2103, bbox_ctrness=0.6233
epoch 9 validation Precision=0.3580 Recall=0.9722 AP50=0.9367 AP75=0.8193 eval_fps=24.39 epoch_time_sec=792.4
saved checkpoint: E:\RepViT-main\runs\v48_complete_ablation\training\early_moddrop_seed1\weights\last.pt
epoch 10/50 iter 1/1860 loss=0.7617 mean_loss=0.7617 classification=0.0432, bbox_regression=0.1083, bbox_ctrness=0.6102
epoch 10/50 iter 20/1860 loss=0.7123 mean_loss=0.8342 classification=0.0371, bbox_regression=0.0759, bbox_ctrness=0.5992
epoch 10/50 iter 40/1860 loss=0.8068 mean_loss=0.8257 classification=0.0764, bbox_regression=0.1244, bbox_ctrness=0.6060
epoch 10/50 iter 60/1860 loss=0.7165 mean_loss=0.8106 classification=0.0272, bbox_regression=0.0741, bbox_ctrness=0.6152
epoch 10/50 iter 80/1860 loss=0.9153 mean_loss=0.8096 classification=0.1290, bbox_regression=0.1539, bbox_ctrness=0.6324
epoch 10/50 iter 100/1860 loss=0.7757 mean_loss=0.8072 classification=0.0894, bbox_regression=0.0578, bbox_ctrness=0.6285
epoch 10/50 iter 120/1860 loss=0.7244 mean_loss=0.8028 classification=0.0570, bbox_regression=0.0833, bbox_ctrness=0.5841
epoch 10/50 iter 140/1860 loss=0.8223 mean_loss=0.7984 classification=0.1000, bbox_regression=0.1077, bbox_ctrness=0.6146
epoch 10/50 iter 160/1860 loss=0.7768 mean_loss=0.7993 classification=0.0786, bbox_regression=0.0967, bbox_ctrness=0.6015
epoch 10/50 iter 180/1860 loss=0.7113 mean_loss=0.7973 classification=0.0468, bbox_regression=0.0757, bbox_ctrness=0.5887
epoch 10/50 iter 200/1860 loss=0.8237 mean_loss=0.7968 classification=0.1523, bbox_regression=0.0896, bbox_ctrness=0.5817
epoch 10/50 iter 220/1860 loss=0.7313 mean_loss=0.7956 classification=0.0547, bbox_regression=0.0818, bbox_ctrness=0.5948
epoch 10/50 iter 240/1860 loss=0.7891 mean_loss=0.7974 classification=0.0715, bbox_regression=0.1138, bbox_ctrness=0.6037
epoch 10/50 iter 260/1860 loss=0.8817 mean_loss=0.8019 classification=0.1605, bbox_regression=0.1259, bbox_ctrness=0.5953
epoch 10/50 iter 280/1860 loss=0.7907 mean_loss=0.8014 classification=0.0877, bbox_regression=0.1020, bbox_ctrness=0.6010
epoch 10/50 iter 300/1860 loss=0.8644 mean_loss=0.7995 classification=0.1220, bbox_regression=0.1205, bbox_ctrness=0.6219
epoch 10/50 iter 320/1860 loss=0.7142 mean_loss=0.8006 classification=0.0283, bbox_regression=0.0829, bbox_ctrness=0.6030
epoch 10/50 iter 340/1860 loss=0.7752 mean_loss=0.8032 classification=0.0614, bbox_regression=0.1168, bbox_ctrness=0.5971
epoch 10/50 iter 360/1860 loss=0.9596 mean_loss=0.8072 classification=0.1343, bbox_regression=0.1954, bbox_ctrness=0.6299
epoch 10/50 iter 380/1860 loss=0.7519 mean_loss=0.8058 classification=0.0549, bbox_regression=0.0903, bbox_ctrness=0.6066
epoch 10/50 iter 400/1860 loss=0.7837 mean_loss=0.8061 classification=0.0903, bbox_regression=0.0978, bbox_ctrness=0.5956
epoch 10/50 iter 420/1860 loss=0.7265 mean_loss=0.8046 classification=0.0366, bbox_regression=0.0904, bbox_ctrness=0.5995
epoch 10/50 iter 440/1860 loss=0.7472 mean_loss=0.8053 classification=0.0308, bbox_regression=0.1013, bbox_ctrness=0.6150
epoch 10/50 iter 460/1860 loss=0.8094 mean_loss=0.8045 classification=0.0904, bbox_regression=0.1120, bbox_ctrness=0.6070
epoch 10/50 iter 480/1860 loss=0.7677 mean_loss=0.8040 classification=0.0741, bbox_regression=0.0923, bbox_ctrness=0.6012
epoch 10/50 iter 500/1860 loss=0.9405 mean_loss=0.8046 classification=0.1243, bbox_regression=0.1977, bbox_ctrness=0.6185
epoch 10/50 iter 520/1860 loss=0.7127 mean_loss=0.8048 classification=0.0329, bbox_regression=0.0846, bbox_ctrness=0.5952
epoch 10/50 iter 540/1860 loss=0.8726 mean_loss=0.8060 classification=0.1565, bbox_regression=0.1261, bbox_ctrness=0.5900
epoch 10/50 iter 560/1860 loss=1.0577 mean_loss=0.8062 classification=0.2405, bbox_regression=0.1988, bbox_ctrness=0.6183
epoch 10/50 iter 580/1860 loss=0.8778 mean_loss=0.8075 classification=0.1506, bbox_regression=0.1127, bbox_ctrness=0.6146
epoch 10/50 iter 600/1860 loss=1.0418 mean_loss=0.8082 classification=0.2038, bbox_regression=0.2270, bbox_ctrness=0.6110
epoch 10/50 iter 620/1860 loss=0.7386 mean_loss=0.8074 classification=0.0717, bbox_regression=0.0772, bbox_ctrness=0.5897
epoch 10/50 iter 640/1860 loss=0.7525 mean_loss=0.8071 classification=0.0341, bbox_regression=0.1151, bbox_ctrness=0.6033
epoch 10/50 iter 660/1860 loss=0.7141 mean_loss=0.8065 classification=0.0450, bbox_regression=0.0695, bbox_ctrness=0.5995
epoch 10/50 iter 680/1860 loss=0.9150 mean_loss=0.8077 classification=0.1961, bbox_regression=0.1097, bbox_ctrness=0.6093
epoch 10/50 iter 700/1860 loss=0.7498 mean_loss=0.8083 classification=0.0523, bbox_regression=0.0988, bbox_ctrness=0.5988
epoch 10/50 iter 720/1860 loss=0.7747 mean_loss=0.8094 classification=0.0566, bbox_regression=0.1130, bbox_ctrness=0.6051
epoch 10/50 iter 740/1860 loss=1.0188 mean_loss=0.8101 classification=0.2039, bbox_regression=0.1854, bbox_ctrness=0.6295
epoch 10/50 iter 760/1860 loss=0.7637 mean_loss=0.8101 classification=0.0855, bbox_regression=0.0822, bbox_ctrness=0.5959
epoch 10/50 iter 780/1860 loss=0.8076 mean_loss=0.8088 classification=0.1079, bbox_regression=0.1013, bbox_ctrness=0.5984
epoch 10/50 iter 800/1860 loss=0.6931 mean_loss=0.8094 classification=0.0314, bbox_regression=0.0638, bbox_ctrness=0.5979
epoch 10/50 iter 820/1860 loss=0.7377 mean_loss=0.8085 classification=0.0548, bbox_regression=0.0848, bbox_ctrness=0.5982
epoch 10/50 iter 840/1860 loss=0.7551 mean_loss=0.8083 classification=0.0601, bbox_regression=0.0839, bbox_ctrness=0.6111
epoch 10/50 iter 860/1860 loss=0.7240 mean_loss=0.8081 classification=0.0380, bbox_regression=0.0767, bbox_ctrness=0.6093
epoch 10/50 iter 880/1860 loss=0.7226 mean_loss=0.8077 classification=0.0515, bbox_regression=0.0735, bbox_ctrness=0.5976
epoch 10/50 iter 900/1860 loss=0.8183 mean_loss=0.8086 classification=0.0777, bbox_regression=0.1353, bbox_ctrness=0.6053
epoch 10/50 iter 920/1860 loss=0.8059 mean_loss=0.8085 classification=0.0895, bbox_regression=0.1077, bbox_ctrness=0.6087
epoch 10/50 iter 940/1860 loss=1.1026 mean_loss=0.8084 classification=0.3296, bbox_regression=0.1792, bbox_ctrness=0.5938
epoch 10/50 iter 960/1860 loss=0.8176 mean_loss=0.8080 classification=0.1053, bbox_regression=0.1036, bbox_ctrness=0.6086
epoch 10/50 iter 980/1860 loss=0.8383 mean_loss=0.8091 classification=0.1112, bbox_regression=0.1309, bbox_ctrness=0.5962
epoch 10/50 iter 1000/1860 loss=0.7823 mean_loss=0.8094 classification=0.0762, bbox_regression=0.0997, bbox_ctrness=0.6064
epoch 10/50 iter 1020/1860 loss=0.8117 mean_loss=0.8088 classification=0.0740, bbox_regression=0.1364, bbox_ctrness=0.6014
epoch 10/50 iter 1040/1860 loss=0.6783 mean_loss=0.8084 classification=0.0391, bbox_regression=0.0666, bbox_ctrness=0.5726
epoch 10/50 iter 1060/1860 loss=0.9611 mean_loss=0.8091 classification=0.1661, bbox_regression=0.1639, bbox_ctrness=0.6311
epoch 10/50 iter 1080/1860 loss=0.7619 mean_loss=0.8090 classification=0.0811, bbox_regression=0.0723, bbox_ctrness=0.6085
epoch 10/50 iter 1100/1860 loss=1.0779 mean_loss=0.8088 classification=0.2733, bbox_regression=0.1813, bbox_ctrness=0.6233
epoch 10/50 iter 1120/1860 loss=0.7691 mean_loss=0.8096 classification=0.0642, bbox_regression=0.0942, bbox_ctrness=0.6108
epoch 10/50 iter 1140/1860 loss=0.9223 mean_loss=0.8102 classification=0.1711, bbox_regression=0.1499, bbox_ctrness=0.6012
epoch 10/50 iter 1160/1860 loss=1.0678 mean_loss=0.8112 classification=0.2787, bbox_regression=0.1790, bbox_ctrness=0.6101
epoch 10/50 iter 1180/1860 loss=0.8263 mean_loss=0.8112 classification=0.1305, bbox_regression=0.0890, bbox_ctrness=0.6068
epoch 10/50 iter 1200/1860 loss=0.7097 mean_loss=0.8114 classification=0.0583, bbox_regression=0.0643, bbox_ctrness=0.5870
epoch 10/50 iter 1220/1860 loss=0.8348 mean_loss=0.8114 classification=0.0892, bbox_regression=0.1268, bbox_ctrness=0.6187
epoch 10/50 iter 1240/1860 loss=0.7244 mean_loss=0.8115 classification=0.0529, bbox_regression=0.0867, bbox_ctrness=0.5847
epoch 10/50 iter 1260/1860 loss=0.7179 mean_loss=0.8111 classification=0.0325, bbox_regression=0.0748, bbox_ctrness=0.6106
epoch 10/50 iter 1280/1860 loss=0.9020 mean_loss=0.8109 classification=0.1408, bbox_regression=0.1583, bbox_ctrness=0.6029
epoch 10/50 iter 1300/1860 loss=0.7970 mean_loss=0.8107 classification=0.0955, bbox_regression=0.1056, bbox_ctrness=0.5960
epoch 10/50 iter 1320/1860 loss=0.9811 mean_loss=0.8108 classification=0.1810, bbox_regression=0.1746, bbox_ctrness=0.6254
epoch 10/50 iter 1340/1860 loss=0.7489 mean_loss=0.8107 classification=0.0495, bbox_regression=0.0797, bbox_ctrness=0.6197
epoch 10/50 iter 1360/1860 loss=0.7612 mean_loss=0.8111 classification=0.0671, bbox_regression=0.0873, bbox_ctrness=0.6068
epoch 10/50 iter 1380/1860 loss=0.7456 mean_loss=0.8112 classification=0.0615, bbox_regression=0.0906, bbox_ctrness=0.5935
epoch 10/50 iter 1400/1860 loss=1.2342 mean_loss=0.8115 classification=0.3375, bbox_regression=0.2799, bbox_ctrness=0.6168
epoch 10/50 iter 1420/1860 loss=0.7298 mean_loss=0.8116 classification=0.0482, bbox_regression=0.0849, bbox_ctrness=0.5966
epoch 10/50 iter 1440/1860 loss=0.7469 mean_loss=0.8121 classification=0.0589, bbox_regression=0.0837, bbox_ctrness=0.6042
epoch 10/50 iter 1460/1860 loss=0.8374 mean_loss=0.8125 classification=0.1169, bbox_regression=0.1126, bbox_ctrness=0.6079
epoch 10/50 iter 1480/1860 loss=0.7849 mean_loss=0.8133 classification=0.0860, bbox_regression=0.0974, bbox_ctrness=0.6015
epoch 10/50 iter 1500/1860 loss=0.7314 mean_loss=0.8129 classification=0.0288, bbox_regression=0.0854, bbox_ctrness=0.6172
epoch 10/50 iter 1520/1860 loss=0.7796 mean_loss=0.8124 classification=0.0866, bbox_regression=0.0955, bbox_ctrness=0.5974
epoch 10/50 iter 1540/1860 loss=0.9019 mean_loss=0.8124 classification=0.1257, bbox_regression=0.1607, bbox_ctrness=0.6155
epoch 10/50 iter 1560/1860 loss=0.7675 mean_loss=0.8121 classification=0.0555, bbox_regression=0.0857, bbox_ctrness=0.6263
epoch 10/50 iter 1580/1860 loss=0.7279 mean_loss=0.8119 classification=0.0543, bbox_regression=0.0766, bbox_ctrness=0.5971
epoch 10/50 iter 1600/1860 loss=0.7561 mean_loss=0.8120 classification=0.0921, bbox_regression=0.0819, bbox_ctrness=0.5821
epoch 10/50 iter 1620/1860 loss=0.7864 mean_loss=0.8122 classification=0.0876, bbox_regression=0.1007, bbox_ctrness=0.5980
epoch 10/50 iter 1640/1860 loss=0.7069 mean_loss=0.8123 classification=0.0272, bbox_regression=0.0734, bbox_ctrness=0.6063
epoch 10/50 iter 1660/1860 loss=0.8259 mean_loss=0.8124 classification=0.1114, bbox_regression=0.1145, bbox_ctrness=0.5999
epoch 10/50 iter 1680/1860 loss=0.7955 mean_loss=0.8124 classification=0.0789, bbox_regression=0.1174, bbox_ctrness=0.5992
epoch 10/50 iter 1700/1860 loss=1.0843 mean_loss=0.8124 classification=0.2615, bbox_regression=0.2013, bbox_ctrness=0.6215
epoch 10/50 iter 1720/1860 loss=0.7227 mean_loss=0.8128 classification=0.0568, bbox_regression=0.0717, bbox_ctrness=0.5942
epoch 10/50 iter 1740/1860 loss=0.7121 mean_loss=0.8127 classification=0.0391, bbox_regression=0.0795, bbox_ctrness=0.5935
epoch 10/50 iter 1760/1860 loss=0.7261 mean_loss=0.8124 classification=0.0497, bbox_regression=0.0708, bbox_ctrness=0.6056
epoch 10/50 iter 1780/1860 loss=0.7070 mean_loss=0.8121 classification=0.0356, bbox_regression=0.0758, bbox_ctrness=0.5955
epoch 10/50 iter 1800/1860 loss=0.6911 mean_loss=0.8123 classification=0.0298, bbox_regression=0.0623, bbox_ctrness=0.5989
epoch 10/50 iter 1820/1860 loss=0.8245 mean_loss=0.8126 classification=0.0902, bbox_regression=0.1192, bbox_ctrness=0.6152
epoch 10/50 iter 1840/1860 loss=0.7896 mean_loss=0.8130 classification=0.0973, bbox_regression=0.1150, bbox_ctrness=0.5773
epoch 10/50 iter 1860/1860 loss=0.9118 mean_loss=0.8130 classification=0.1278, bbox_regression=0.1597, bbox_ctrness=0.6244
epoch 10 validation Precision=0.3590 Recall=0.9709 AP50=0.9390 AP75=0.7894 eval_fps=24.15 epoch_time_sec=784.4
saved checkpoint: E:\RepViT-main\runs\v48_complete_ablation\training\early_moddrop_seed1\weights\last.pt
epoch 11/50 iter 1/1860 loss=0.7510 mean_loss=0.7510 classification=0.0287, bbox_regression=0.0937, bbox_ctrness=0.6286
epoch 11/50 iter 20/1860 loss=0.7596 mean_loss=0.7886 classification=0.0616, bbox_regression=0.0790, bbox_ctrness=0.6190
epoch 11/50 iter 40/1860 loss=0.9189 mean_loss=0.8163 classification=0.1992, bbox_regression=0.1084, bbox_ctrness=0.6113
epoch 11/50 iter 60/1860 loss=1.1003 mean_loss=0.8180 classification=0.2252, bbox_regression=0.2276, bbox_ctrness=0.6476
epoch 11/50 iter 80/1860 loss=0.7255 mean_loss=0.8276 classification=0.0429, bbox_regression=0.0701, bbox_ctrness=0.6125
epoch 11/50 iter 100/1860 loss=0.7278 mean_loss=0.8285 classification=0.0458, bbox_regression=0.0757, bbox_ctrness=0.6063
epoch 11/50 iter 120/1860 loss=0.7404 mean_loss=0.8261 classification=0.0602, bbox_regression=0.0916, bbox_ctrness=0.5886
epoch 11/50 iter 140/1860 loss=0.7764 mean_loss=0.8219 classification=0.0744, bbox_regression=0.0948, bbox_ctrness=0.6072
epoch 11/50 iter 160/1860 loss=0.7078 mean_loss=0.8177 classification=0.0237, bbox_regression=0.0853, bbox_ctrness=0.5989
epoch 11/50 iter 180/1860 loss=0.7618 mean_loss=0.8127 classification=0.0600, bbox_regression=0.0914, bbox_ctrness=0.6104
epoch 11/50 iter 200/1860 loss=0.7859 mean_loss=0.8149 classification=0.0747, bbox_regression=0.1103, bbox_ctrness=0.6008
epoch 11/50 iter 220/1860 loss=0.7563 mean_loss=0.8182 classification=0.0659, bbox_regression=0.0738, bbox_ctrness=0.6166
epoch 11/50 iter 240/1860 loss=0.7487 mean_loss=0.8182 classification=0.0537, bbox_regression=0.0976, bbox_ctrness=0.5974
epoch 11/50 iter 260/1860 loss=0.8813 mean_loss=0.8177 classification=0.1268, bbox_regression=0.1394, bbox_ctrness=0.6151
epoch 11/50 iter 280/1860 loss=0.7684 mean_loss=0.8160 classification=0.0650, bbox_regression=0.0969, bbox_ctrness=0.6065
epoch 11/50 iter 300/1860 loss=0.8534 mean_loss=0.8137 classification=0.0959, bbox_regression=0.1307, bbox_ctrness=0.6268
epoch 11/50 iter 320/1860 loss=0.8115 mean_loss=0.8118 classification=0.0637, bbox_regression=0.1372, bbox_ctrness=0.6106
epoch 11/50 iter 340/1860 loss=0.7359 mean_loss=0.8095 classification=0.0547, bbox_regression=0.0695, bbox_ctrness=0.6117
epoch 11/50 iter 360/1860 loss=0.7707 mean_loss=0.8092 classification=0.0818, bbox_regression=0.0832, bbox_ctrness=0.6057
epoch 11/50 iter 380/1860 loss=0.8301 mean_loss=0.8081 classification=0.0944, bbox_regression=0.1260, bbox_ctrness=0.6097
epoch 11/50 iter 400/1860 loss=0.7038 mean_loss=0.8067 classification=0.0442, bbox_regression=0.0624, bbox_ctrness=0.5972
epoch 11/50 iter 420/1860 loss=0.7443 mean_loss=0.8067 classification=0.0580, bbox_regression=0.0991, bbox_ctrness=0.5873
epoch 11/50 iter 440/1860 loss=0.7169 mean_loss=0.8070 classification=0.0590, bbox_regression=0.0685, bbox_ctrness=0.5894
epoch 11/50 iter 460/1860 loss=0.8303 mean_loss=0.8063 classification=0.1049, bbox_regression=0.1227, bbox_ctrness=0.6028
epoch 11/50 iter 480/1860 loss=0.7597 mean_loss=0.8058 classification=0.0764, bbox_regression=0.0894, bbox_ctrness=0.5939
epoch 11/50 iter 500/1860 loss=0.7501 mean_loss=0.8057 classification=0.0560, bbox_regression=0.0789, bbox_ctrness=0.6151
epoch 11/50 iter 520/1860 loss=0.7187 mean_loss=0.8040 classification=0.0301, bbox_regression=0.0693, bbox_ctrness=0.6193
epoch 11/50 iter 540/1860 loss=0.6927 mean_loss=0.8028 classification=0.0315, bbox_regression=0.0672, bbox_ctrness=0.5940
epoch 11/50 iter 560/1860 loss=0.7276 mean_loss=0.8033 classification=0.0407, bbox_regression=0.0899, bbox_ctrness=0.5970
epoch 11/50 iter 580/1860 loss=0.8127 mean_loss=0.8019 classification=0.0983, bbox_regression=0.1023, bbox_ctrness=0.6121
epoch 11/50 iter 600/1860 loss=0.7314 mean_loss=0.8028 classification=0.0501, bbox_regression=0.0921, bbox_ctrness=0.5892
epoch 11/50 iter 620/1860 loss=0.7105 mean_loss=0.8022 classification=0.0516, bbox_regression=0.0666, bbox_ctrness=0.5923
epoch 11/50 iter 640/1860 loss=0.6936 mean_loss=0.8016 classification=0.0268, bbox_regression=0.0691, bbox_ctrness=0.5976
epoch 11/50 iter 660/1860 loss=0.8704 mean_loss=0.8026 classification=0.1450, bbox_regression=0.1166, bbox_ctrness=0.6088
epoch 11/50 iter 680/1860 loss=0.7307 mean_loss=0.8022 classification=0.0436, bbox_regression=0.0805, bbox_ctrness=0.6066
epoch 11/50 iter 700/1860 loss=0.7008 mean_loss=0.8032 classification=0.0375, bbox_regression=0.0661, bbox_ctrness=0.5973
epoch 11/50 iter 720/1860 loss=0.7353 mean_loss=0.8043 classification=0.0574, bbox_regression=0.0760, bbox_ctrness=0.6020
epoch 11/50 iter 740/1860 loss=0.8655 mean_loss=0.8036 classification=0.1314, bbox_regression=0.1197, bbox_ctrness=0.6144
epoch 11/50 iter 760/1860 loss=0.7921 mean_loss=0.8037 classification=0.0777, bbox_regression=0.1087, bbox_ctrness=0.6057
epoch 11/50 iter 780/1860 loss=0.7769 mean_loss=0.8027 classification=0.0834, bbox_regression=0.0904, bbox_ctrness=0.6031
epoch 11/50 iter 800/1860 loss=0.7498 mean_loss=0.8033 classification=0.0673, bbox_regression=0.0792, bbox_ctrness=0.6033
epoch 11/50 iter 820/1860 loss=0.7578 mean_loss=0.8027 classification=0.0470, bbox_regression=0.1013, bbox_ctrness=0.6095
epoch 11/50 iter 840/1860 loss=0.8065 mean_loss=0.8030 classification=0.1052, bbox_regression=0.1141, bbox_ctrness=0.5872
epoch 11/50 iter 860/1860 loss=0.7747 mean_loss=0.8037 classification=0.0610, bbox_regression=0.1077, bbox_ctrness=0.6059
epoch 11/50 iter 880/1860 loss=0.9740 mean_loss=0.8045 classification=0.2081, bbox_regression=0.1584, bbox_ctrness=0.6075
epoch 11/50 iter 900/1860 loss=0.8664 mean_loss=0.8047 classification=0.1300, bbox_regression=0.1404, bbox_ctrness=0.5960
epoch 11/50 iter 920/1860 loss=0.7340 mean_loss=0.8055 classification=0.0489, bbox_regression=0.0913, bbox_ctrness=0.5939
epoch 11/50 iter 940/1860 loss=1.0343 mean_loss=0.8065 classification=0.2356, bbox_regression=0.1917, bbox_ctrness=0.6070
epoch 11/50 iter 960/1860 loss=0.8010 mean_loss=0.8056 classification=0.0849, bbox_regression=0.1084, bbox_ctrness=0.6078
epoch 11/50 iter 980/1860 loss=0.8160 mean_loss=0.8053 classification=0.0767, bbox_regression=0.1136, bbox_ctrness=0.6257
epoch 11/50 iter 1000/1860 loss=0.9174 mean_loss=0.8065 classification=0.1706, bbox_regression=0.1407, bbox_ctrness=0.6061
epoch 11/50 iter 1020/1860 loss=0.8131 mean_loss=0.8061 classification=0.1219, bbox_regression=0.0946, bbox_ctrness=0.5966
epoch 11/50 iter 1040/1860 loss=0.7670 mean_loss=0.8063 classification=0.0822, bbox_regression=0.0953, bbox_ctrness=0.5895
epoch 11/50 iter 1060/1860 loss=0.7920 mean_loss=0.8063 classification=0.1023, bbox_regression=0.0897, bbox_ctrness=0.5999
epoch 11/50 iter 1080/1860 loss=0.7491 mean_loss=0.8065 classification=0.0452, bbox_regression=0.0931, bbox_ctrness=0.6108
epoch 11/50 iter 1100/1860 loss=0.7919 mean_loss=0.8062 classification=0.1041, bbox_regression=0.0970, bbox_ctrness=0.5907
epoch 11/50 iter 1120/1860 loss=0.8613 mean_loss=0.8067 classification=0.1248, bbox_regression=0.1414, bbox_ctrness=0.5951
epoch 11/50 iter 1140/1860 loss=0.8889 mean_loss=0.8068 classification=0.1568, bbox_regression=0.1206, bbox_ctrness=0.6115
epoch 11/50 iter 1160/1860 loss=0.7427 mean_loss=0.8064 classification=0.0679, bbox_regression=0.0887, bbox_ctrness=0.5861
epoch 11/50 iter 1180/1860 loss=0.8790 mean_loss=0.8064 classification=0.1250, bbox_regression=0.1278, bbox_ctrness=0.6262
