variant,step,original_row_id,target_box_count,valid_target_count,matched_anchor_count,loss_total,loss_classifier,loss_box_reg,loss_centerness,learning_rate,global_gradient_norm,bbox_weight_gradient_norm,bbox_bias_gradient_norm,bbox_gradient_nonzero_fraction,bbox_bias_0,bbox_bias_1,bbox_bias_2,bbox_bias_3,finite,cuda_allocated_bytes,cuda_reserved_bytes,data_time_sec,forward_time_sec,backward_time_sec,optimizer_time_sec,step_time_sec
v57_equal_control_instrumented,82,train:00009495,3,3,3,2.4933652877807617,0.814110279083252,1.0,0.6792550086975098,0.0001,11.792675979829896,0.0,0.0,0.0,0.0,-0.0005556967225857079,0.0,-0.000522638438269496,True,360600064,645922816,0.0465733000000057,0.043669600000001196,0.05542859999999905,0.1693798999999956,0.31727819999998985
v57_equal_control_instrumented,83,train:00017983,2,2,0,0.055511608719825745,0.055511608719825745,0.0,0.0,0.0001,4.2052823165326805,0.0,0.0,0.0,0.0,-0.0005557149997912347,0.0,-0.0005226609646342695,True,360632832,645922816,0.04613230000001067,0.04764690000000371,0.0506789000000083,0.14897249999999929,0.2949465000000089
v57_equal_control_instrumented,84,train:00030224,3,3,1,2.5116002559661865,0.8964347243309021,1.0,0.6151655316352844,0.0001,11.399764940073329,0.0,0.0,0.0,0.0,-0.0005557315307669342,0.0,-0.0005226813955232501,True,360600064,645922816,0.039759899999992854,0.04283350000000041,0.06770850000000905,0.21430309999999508,0.3655119999999954
v57_equal_control_instrumented,85,train:00010516,2,2,0,0.04796142131090164,0.04796142131090164,0.0,0.0,0.0001,3.6569835607633268,0.0,0.0,0.0,0.0,-0.0005557465483434498,0.0,-0.0005226999055594206,True,360632832,645922816,0.034792199999998275,0.061623999999994794,0.06602580000000557,0.2197247999999945,0.3834044999999975
v57_equal_control_instrumented,86,train:00009148,3,3,1,2.5800251960754395,0.9460080862045288,1.0,0.6340171694755554,0.0001,13.00130077789496,0.0,0.0,0.0,0.0,-0.0005557601107284427,0.0,-0.0005227166693657637,True,360600064,645922816,0.04450199999999427,0.0758153999999962,0.09116540000000839,0.23119330000000105,0.4445131000000089
v57_equal_control_instrumented,87,train:00027428,2,2,4,2.580768585205078,0.9160676002502441,1.0,0.6647008657455444,0.0001,12.271514475073898,0.0,0.0,0.0,0.0,-0.0005557723925448954,0.0,-0.0005227318033576012,True,360632832,645922816,0.08417759999998964,0.07158209999998633,0.09703510000001359,0.2271540999999928,0.48231579999999497
v57_equal_control_instrumented,88,train:00026158,2,2,0,0.04915221408009529,0.04915221408009529,0.0,0.0,0.0001,3.676384982500885,0.0,0.0,0.0,0.0,-0.0005557835102081299,0.0,-0.0005227455403655767,True,360600064,645922816,0.05895420000000229,0.0664063999999911,0.09228530000000035,0.2468696000000108,0.467513700000012
v57_equal_control_instrumented,89,train:00023593,3,3,1,2.858896255493164,1.130434513092041,1.0,0.728461742401123,0.0001,16.646863449545958,0.0,0.0,0.0,0.0,-0.0005557935801334679,0.0,-0.0005227579385973513,True,360632832,645922816,0.056963400000000775,0.07188509999998871,0.0912493000000012,0.23422460000000456,0.45605079999999987
v57_equal_control_instrumented,90,train:00001912,3,3,4,2.5047659873962402,0.8507091999053955,1.0,0.6540567278862,0.0001,12.196798235353297,0.0,0.0,0.0,0.0,-0.0005558027187362313,0.0,-0.0005227691726759076,True,360600064,645922816,0.053480100000001585,0.06088640000000112,0.08496959999999376,0.23064850000000092,0.4311817999999903
v57_equal_control_instrumented,91,train:00003402,3,3,0,0.04657404497265816,0.04657404497265816,0.0,0.0,0.0001,3.343769203198802,0.0,0.0,0.0,0.0,-0.000555810984224081,0.0,-0.0005227793590165675,True,360632832,645922816,0.046877700000010236,0.0633976999999959,0.0806979000000041,0.24223369999999989,0.43409429999999816
v57_equal_control_instrumented,92,train:00027353,2,2,2,2.568377733230591,0.9014334678649902,1.0,0.6669442653656006,0.0001,13.764331447554364,0.0,0.0,0.0,0.0,-0.000555818434804678,0.0,-0.0005227885558269918,True,360600064,645922816,0.039146000000002346,0.06897819999998944,0.0779150000000044,0.22072459999999694,0.408452699999998
v57_equal_control_instrumented,93,train:00012684,3,3,0,0.047124866396188736,0.047124866396188736,0.0,0.0,0.0001,3.4500650849272874,0.0,0.0,0.0,0.0,-0.0005558251868933439,0.0,-0.0005227968795225024,True,360632832,645922816,0.06283390000000111,0.05749020000000371,0.08381860000000074,0.2101940999999954,0.41571899999999573
v57_equal_control_instrumented,94,train:00015582,1,1,1,2.54101824760437,0.8861911296844482,1.0,0.6548271179199219,0.0001,12.519141713911209,0.0,0.0,0.0,0.0,-0.0005558312986977398,0.0,-0.0005228044465184212,True,360600064,645922816,0.059219699999999875,0.07678830000000403,0.07785599999999704,0.23596829999999613,0.4522839999999917
v57_equal_control_instrumented,95,train:00025548,2,2,1,2.954817771911621,0.902031660079956,1.0,1.0527862310409546,0.0001,46.10714343354087,0.0,0.0,0.0,0.0,-0.0005558368284255266,0.0,-0.000522811256814748,True,360632832,645922816,0.036157100000011155,0.0761763000000002,0.11058970000000556,0.3565985999999981,0.5814218999999952
v57_equal_control_instrumented,96,train:00001852,2,2,1,2.65682315826416,0.9780409932136536,1.0,0.6787822246551514,0.0001,8.143635114061356,0.0,0.0,0.0,0.0,-0.0005558418342843652,0.0,-0.0005228174268268049,True,360600064,645922816,0.04429580000000044,0.09959990000000118,0.09078559999998959,0.34640880000000607,0.5835227000000032
v57_equal_control_instrumented,97,train:00024108,2,2,1,2.6826095581054688,0.9336203932762146,1.0,0.7489892244338989,0.0001,19.612980530877387,0.0,0.0,0.0,0.0,-0.0005558463744819164,0.0,-0.0005228230147622526,True,360632832,645922816,0.054420699999994326,0.08920410000000345,0.07009490000000085,0.27921039999999664,0.49442600000000425
v57_equal_control_instrumented,98,train:00020192,3,3,0,0.07112500071525574,0.07112500071525574,0.0,0.0,0.0001,6.05998862995203,0.0,0.0,0.0,0.0,-0.0005558505072258413,0.0,-0.000522828078828752,True,360600064,645922816,0.0714360000000056,0.05745579999999961,0.06790980000000957,0.2012744999999967,0.3982139000000018
v57_equal_control_instrumented,99,train:00004996,2,2,11,2.5492894649505615,0.8530752062797546,1.0,0.6962141990661621,0.0001,13.703119847443256,0.0,0.0,0.0,0.0,-0.0005558542325161397,0.0,-0.0005228326772339642,True,360632832,645922816,0.04711960000000204,0.04259629999999959,0.057541499999999246,0.1776722000000035,0.32476450000000057
v57_equal_control_instrumented,100,train:00003203,2,2,2,2.5883255004882812,0.8559938669204712,1.0,0.7323317527770996,0.0001,11.089027431088907,0.0,0.0,0.0,0.0,-0.0005558576085604727,0.0,-0.0005228368099778891,True,360600064,645922816,0.0329638999999986,0.05227329999999597,0.06425710000000606,0.1868048999999985,0.3376599999999996
v57_equal_control_instrumented,101,train:00035264,1,1,1,2.5545973777770996,0.8576369881629944,1.0,0.6969603896141052,0.0001,8.361896495099547,0.0,0.0,0.0,0.0,-0.0005558606353588402,0.0,-0.0005228405352681875,True,417792512,715128832,5.462637900000004,0.1197982000000053,0.10129960000000438,0.27976639999999975,0.5668437000000068
v57_equal_control_instrumented,102,train:00015226,3,3,0,0.0873061865568161,0.0873061865568161,0.0,0.0,0.0001,6.970491219595818,0.0,0.0,0.0,0.0,-0.0005558633711189032,0.0,-0.0005228439113125205,True,417317376,715128832,0.058558599999997796,0.0885782000000006,0.07988679999999704,0.40173409999999876,0.6322390999999925
v57_equal_control_instrumented,103,train:00026498,2,2,1,2.5879788398742676,0.8993808627128601,1.0,0.6885980367660522,0.0001,12.479978559311785,0.0,0.0,0.0,0.0,-0.0005558658740483224,0.0,-0.0005228469963185489,True,417792512,715128832,0.08333840000000237,0.08654830000000402,0.07329319999999484,0.26681030000000305,0.5115602999999993
v57_equal_control_instrumented,104,train:00029468,3,3,2,2.542992115020752,0.8295159339904785,1.0,0.713476300239563,0.0001,9.461465582322765,0.0,0.0,0.0,0.0,-0.0005558681441470981,0.0,-0.0005228497902862728,True,417317376,715128832,0.11229960000000005,0.12176759999999831,0.1102247000000034,0.2434147999999965,0.5916852000000006
v57_equal_control_instrumented,105,train:00001209,2,2,2,2.44392728805542,0.7606226205825806,1.0,0.6833045482635498,0.0001,18.419323721804098,0.0,0.0,0.0,0.0,-0.00055587018141523,0.0,-0.000522852293215692,True,417792512,715128832,0.04148600000000613,0.08073170000000118,0.08625409999999079,0.24047490000000948,0.45081440000001294
v57_equal_control_instrumented,106,train:00027298,2,2,1,2.479036569595337,0.7850255966186523,1.0,0.6940110325813293,0.0001,8.565084408500413,0.0,0.0,0.0,0.0,-0.0005558720440603793,0.0,-0.0005228545633144677,True,417317376,715128832,0.015711299999992434,0.07505540000001076,0.07949819999998908,0.2444816000000003,0.4171711999999985
v57_equal_control_instrumented,107,train:00003517,3,3,4,2.503544807434082,0.8199483156204224,1.0,0.6835963726043701,0.0001,10.843020431553468,0.0,0.0,0.0,0.0,-0.0005558737320825458,0.0,-0.0005228566005825996,True,417792512,715128832,0.04779090000000963,0.06589700000000676,0.08131949999999222,0.22878430000000094,0.4259560999999934
v57_equal_control_instrumented,108,train:00024348,3,3,5,2.4781363010406494,0.7903738021850586,1.0,0.6877625584602356,0.0001,11.790908587360114,0.0,0.0,0.0,0.0,-0.0005558752454817295,0.0,-0.0005228584632277489,True,417317376,715128832,0.04804750000000979,0.0784610999999984,0.10587999999999909,0.2678571000000005,0.5018117999999987
v57_equal_control_instrumented,109,train:00021858,2,2,5,2.584791660308838,0.8434240221977234,1.0,0.7413675785064697,0.0001,22.155178027654497,0.0,0.0,0.0,0.0,-0.0005558765842579305,0.0,-0.0005228601512499154,True,417792512,715128832,0.050339800000003265,0.08462509999999668,0.08370819999998957,0.24325630000001297,0.4648423000000008
v57_equal_control_instrumented,110,train:00001816,3,3,0,0.1882169544696808,0.1882169544696808,0.0,0.0,0.0001,17.89941949757712,0.0,0.0,0.0,0.0,-0.0005558778066188097,0.0,-0.0005228616646490991,True,417317376,715128832,0.0729757999999947,0.09722509999998863,0.12468310000001281,0.27519339999999204,0.5715089999999918
v57_equal_control_instrumented,111,train:00010379,3,3,5,2.3513948917388916,0.6283318996429443,1.0,0.7230629324913025,0.0001,10.445586311275429,0.0,0.0,0.0,0.0,-0.0005558789125643671,0.0,-0.000522863061632961,True,417792512,715128832,0.05052039999999636,0.09582279999999344,0.08888710000000799,0.2607740999999919,0.4977526999999924
v57_equal_control_instrumented,112,train:00024293,2,2,0,0.2519669830799103,0.2519669830799103,0.0,0.0,0.0001,25.508636527000945,0.0,0.0,0.0,0.0,-0.0005558799020946026,0.0,-0.0005228642839938402,True,417317376,715128832,0.06050450000000751,0.07156390000000101,0.07363920000000235,0.24011600000000044,0.4472519000000119
v57_equal_control_instrumented,113,train:00021123,1,1,2,2.518514394760132,0.8073891401290894,1.0,0.7111253142356873,0.0001,15.163155850924152,0.0,0.0,0.0,0.0,-0.0005558808334171772,0.0,-0.0005228653899393976,True,417792512,715128832,0.04716649999998879,0.07147980000000587,0.0818888999999956,0.22719639999999686,0.42858429999999714
v57_equal_control_instrumented,114,train:00016549,1,1,0,0.2030048668384552,0.2030048668384552,0.0,0.0,0.0001,19.780845733071217,0.0,0.0,0.0,0.0,-0.00055588164832443,0.0,-0.0005228663794696331,True,417317376,715128832,0.05437240000000543,0.07350710000000049,0.07863799999999799,0.23131730000000061,0.43936500000000933
v57_equal_control_instrumented,115,train:00011499,3,3,3,2.4934420585632324,0.8068360686302185,1.0,0.6866060495376587,0.0001,10.18292080579404,0.0,0.0,0.0,0.0,-0.0005558824050240219,0.0,-0.0005228673107922077,True,417792512,715128832,0.040102599999997324,0.06993959999999788,0.09118629999998973,0.22889360000000636,0.4310696999999948
v57_equal_control_instrumented,116,train:00012547,3,3,0,0.13229046761989594,0.13229046761989594,0.0,0.0,0.0001,12.291325011792413,0.0,0.0,0.0,0.0,-0.0005558831035159528,0.0,-0.0005228681256994605,True,417317376,715128832,0.05051120000000253,0.0721527999999978,0.08883020000000386,0.22008809999999812,0.4328501999999901
v57_equal_control_instrumented,117,train:00033311,3,3,2,2.5176360607147217,0.8297232389450073,1.0,0.6879128813743591,0.0001,8.25475619726386,0.0,0.0,0.0,0.0,-0.000555883685592562,0.0,-0.0005228688823990524,True,417792512,715128832,0.04829240000000823,0.05927489999999125,0.07764440000001116,0.22652449999999646,0.41312030000000277
v57_equal_control_instrumented,118,train:00031018,2,2,2,2.476080894470215,0.7909345030784607,1.0,0.6851464509963989,0.0001,12.840307260420389,0.0,0.0,0.0,0.0,-0.0005558842094615102,0.0,-0.0005228695808909833,True,417317376,715128832,0.0636460999999997,0.06321169999999654,0.08169739999999592,0.2158469000000025,0.4255069999999961
v57_equal_control_instrumented,119,train:00020238,3,3,1,2.516052722930908,0.8390814065933228,1.0,0.6769713163375854,0.0001,10.077795622671292,0.0,0.0,0.0,0.0,-0.0005558847333304584,0.0,-0.0005228702211752534,True,417792512,715128832,0.04653650000000198,0.05715530000000513,0.07610539999998878,0.2141584000000023,0.3951864999999941
v57_equal_control_instrumented,120,train:00017586,2,2,0,0.06717288494110107,0.06717288494110107,0.0,0.0,0.0001,5.097068247918732,0.0,0.0,0.0,0.0,-0.0005558851989917457,0.0,-0.0005228708032518625,True,417317376,715128832,0.049210799999997334,0.0579625999999962,0.06924960000000624,0.19066560000000266,0.3681556000000086
v57_equal_control_instrumented,121,train:00026178,2,2,0,0.07041855156421661,0.07041855156421661,0.0,0.0,0.0001,5.510928935823468,0.0,0.0,0.0,0.0,-0.0005558856064453721,0.0,-0.0005228713271208107,True,417792512,715128832,0.027850700000001893,0.0518704999999926,0.05701360000000477,0.17381789999998887,0.311497899999992
v57_equal_control_instrumented,122,train:00004320,3,3,4,2.4655284881591797,0.8003777265548706,1.0,0.6651507019996643,0.0001,10.659063990179803,0.0,0.0,0.0,0.0,-0.0005558859556913376,0.0,-0.0005228717927820981,True,417317376,715128832,0.043031000000013364,0.04644249999999772,0.04748320000000206,0.15986949999999922,0.29781219999999564
v57_equal_control_instrumented,123,train:00016208,2,2,1,2.6013522148132324,0.8794479370117188,1.0,0.7219043970108032,0.0001,25.468618248718247,0.0,0.0,0.0,0.0,-0.0005558863049373031,0.0,-0.0005228722002357244,True,417792512,715128832,0.04598550000000046,0.03846020000000294,0.04932850000000144,0.16822809999999322,0.30203819999999837
v57_equal_control_instrumented,124,train:00025178,1,1,0,0.05406706780195236,0.05406706780195236,0.0,0.0,0.0001,4.581884189320385,0.0,0.0,0.0,0.0,-0.0005558865959756076,0.0,-0.0005228725494816899,True,417317376,715128832,0.040787200000011126,0.04245339999999942,0.049246099999990633,0.1545953000000111,0.28821140000000867
v57_equal_control_instrumented,125,train:00001603,3,3,2,2.493791103363037,0.8232290744781494,1.0,0.6705620288848877,0.0001,9.350386061184341,0.0,0.0,0.0,0.0,-0.0005558868870139122,0.0,-0.0005228728987276554,True,417792512,715128832,0.03867059999998901,0.04214819999999975,0.051226900000003184,0.16811739999999986,0.3009697000000102
v57_equal_control_instrumented,126,train:00027658,3,3,0,0.05074751377105713,0.05074751377105713,0.0,0.0,0.0001,3.947973314521987,0.0,0.0,0.0,0.0,-0.0005558871198445559,0.0,-0.00052287318976596,True,417317376,715128832,0.039146799999997484,0.04716519999999491,0.04966840000000161,0.18539590000000317,0.3239379000000042
v57_equal_control_instrumented,127,train:00000991,3,3,1,2.7636611461639404,1.0602829456329346,1.0,0.7033782601356506,0.0001,13.156662832507621,0.0,0.0,0.0,0.0,-0.0005558873526751995,0.0,-0.0005228734808042645,True,417792512,715128832,0.03967310000000168,0.05412069999999858,0.07543189999999811,0.18723149999999578,0.35713649999999575
v57_equal_control_instrumented,128,train:00009989,2,2,1,2.688483238220215,0.941730797290802,1.0,0.7467525601387024,0.0001,16.707653689584905,0.0,0.0,0.0,0.0,-0.0005558875272981822,0.0,-0.0005228737136349082,True,417317376,715128832,0.04121140000000878,0.05009689999999978,0.06573120000000188,0.1788628999999986,0.33690070000000105
v57_equal_control_instrumented,129,train:00010052,3,3,1,2.606031656265259,0.8776885867118835,1.0,0.7283430099487305,0.0001,12.208180808829294,0.0,0.0,0.0,0.0,-0.000555887701921165,0.0,-0.0005228739464655519,True,417792512,715128832,0.05033039999999289,0.06346440000000086,0.06373320000000149,0.1789263999999946,0.3577078999999941
v57_equal_control_instrumented,130,train:00015662,2,2,0,0.05068705230951309,0.05068705230951309,0.0,0.0,0.0001,3.8266171376006977,0.0,0.0,0.0,0.0,-0.0005558878765441477,0.0,-0.0005228741210885346,True,417317376,715128832,0.04272050000000149,0.04551850000000002,0.05279050000000041,0.1732894000000016,0.3162930999999958
v57_equal_control_instrumented,131,train:00006289,2,2,3,2.515742063522339,0.8087178468704224,1.0,0.7070242762565613,0.0001,10.010130116842097,0.0,0.0,0.0,0.0,-0.0005558880511671305,0.0,-0.0005228742957115173,True,417792512,715128832,0.034767599999995014,0.046017399999996655,0.06452810000000397,0.1690976999999947,0.3151635999999911
v57_equal_control_instrumented,132,train:00008788,3,3,1,2.50723934173584,0.8297557830810547,1.0,0.6774834394454956,0.0001,9.43499718507195,0.0,0.0,0.0,0.0,-0.0005558881675824523,0.0,-0.0005228744703345001,True,417317376,715128832,0.03661830000000066,0.04232340000000079,0.06204759999999965,0.174646800000005,0.3169088000000073
v57_equal_control_instrumented,133,train:00004019,3,3,2,2.5944113731384277,0.8830328583717346,1.0,0.7113785743713379,0.0001,6.540546319622302,0.0,0.0,0.0,0.0,-0.0005558882839977741,0.0,-0.0005228746449574828,True,417792512,715128832,0.03472879999999634,0.04686050000000819,0.055879899999993654,0.20744999999999436,0.3464362999999935
v57_equal_control_instrumented,134,train:00013170,1,1,0,0.060058072209358215,0.060058072209358215,0.0,0.0,0.0001,4.757306271849779,0.0,0.0,0.0,0.0,-0.000555888400413096,0.0,-0.0005228747613728046,True,417317376,715128832,0.05150170000000287,0.07063799999998821,0.06989289999999926,0.20920950000000005,0.4034905999999978
v57_equal_control_instrumented,135,train:00014844,1,1,0,0.06498256325721741,0.06498256325721741,0.0,0.0,0.0001,5.309560141214032,0.0,0.0,0.0,0.0,-0.0005558885168284178,0.0,-0.0005228748777881265,True,417792512,715128832,0.041996700000012765,0.06538220000000194,0.07206970000000013,0.2057938999999891,0.38729309999999373
v57_equal_control_instrumented,136,train:00025598,2,2,3,2.4124207496643066,0.753662109375,1.0,0.6587585210800171,0.0001,12.413583709109364,0.0,0.0,0.0,0.0,-0.0005558886332437396,0.0,-0.0005228749942034483,True,417317376,715128832,0.07199540000000582,0.058076299999996195,0.07537560000000099,0.2535286000000099,0.46124490000001117
v57_equal_control_instrumented,137,train:00014156,1,1,2,2.405332565307617,0.737569272518158,1.0,0.6677631139755249,0.0001,15.092239650338733,0.0,0.0,0.0,0.0,-0.0005558886914514005,0.0,-0.0005228751106187701,True,417792512,715128832,0.05639429999999379,0.067862599999998,0.08621150000000455,0.21713399999998728,0.4288176999999962
v57_equal_control_instrumented,138,train:00025413,2,2,0,0.09328746795654297,0.09328746795654297,0.0,0.0,0.0001,8.624550098273076,0.0,0.0,0.0,0.0,-0.0005558887496590614,0.0,-0.000522875227034092,True,417317376,715128832,0.04848940000000823,0.06459180000000231,0.07494640000000174,0.21076439999998797,0.40025279999998986
v57_equal_control_instrumented,139,train:00032891,2,2,0,0.08291210234165192,0.08291210234165192,0.0,0.0,0.0001,7.0885928898324595,0.0,0.0,0.0,0.0,-0.0005558888078667223,0.0,-0.0005228752852417529,True,417792512,715128832,0.053146400000002814,0.06280070000001103,0.0791688999999991,0.24793259999999862,0.4444062000000031
v57_equal_control_instrumented,140,train:00025833,2,2,0,0.07827267050743103,0.07827267050743103,0.0,0.0,0.0001,6.516863294295168,0.0,0.0,0.0,0.0,-0.0005558888660743833,0.0,-0.0005228753434494138,True,417317376,715128832,0.05610419999999294,0.08203510000001302,0.08481820000000084,0.24331549999999424,0.4693812999999949
v57_equal_control_instrumented,141,train:00008015,2,2,1,2.5706653594970703,0.8146112561225891,1.0,0.7560542225837708,0.0001,8.108881457898079,0.0,0.0,0.0,0.0,-0.0005558889242820442,0.0,-0.0005228754016570747,True,417792512,715128832,0.05745299999999531,0.0737117999999981,0.07092190000000187,0.25570909999999003,0.4604028999999912
v57_equal_control_instrumented,142,train:00020112,3,3,1,2.4079082012176514,0.742135226726532,1.0,0.6657729744911194,0.0001,9.587875627202427,0.0,0.0,0.0,0.0,-0.0005558889824897051,0.0,-0.0005228754598647356,True,417317376,715128832,0.039605100000002835,0.08708229999999162,0.08397310000000857,0.23108459999998843,0.44268900000000144
v57_equal_control_instrumented,143,train:00003285,2,2,0,0.08125440776348114,0.08125440776348114,0.0,0.0,0.0001,6.831689199927406,0.0,0.0,0.0,0.0,-0.000555889040697366,0.0,-0.0005228755180723965,True,417792512,715128832,0.08630870000000357,0.06540669999999693,0.07946339999999452,0.23942620000001114,0.472083000000012
v57_equal_control_instrumented,144,train:00013789,3,3,0,0.0842447429895401,0.0842447429895401,0.0,0.0,0.0001,8.02555092435643,0.0,0.0,0.0,0.0,-0.0005558890989050269,0.0,-0.0005228755762800574,True,417317376,715128832,0.051458599999989474,0.06920890000000668,0.08326230000000123,0.2422944000000058,0.4478578000000084
v57_equal_control_instrumented,145,train:00005751,3,3,9,2.429900646209717,0.7468470335006714,1.0,0.683053731918335,0.0001,14.134915199418332,0.0,0.0,0.0,0.0,-0.0005558891571126878,0.0,-0.0005228756344877183,True,417792512,715128832,0.06378229999999974,0.0679870999999963,0.07179490000000044,0.24006459999999663,0.44544650000000274
v57_equal_control_instrumented,146,train:00028911,2,2,0,0.07186160981655121,0.07186160981655121,0.0,0.0,0.0001,6.351929038168945,0.0,0.0,0.0,0.0,-0.0005558892153203487,0.0,-0.0005228756926953793,True,417317376,715128832,0.058203700000007075,0.061597199999994245,0.08483879999999999,0.2460056000000037,0.45278720000000305
v57_equal_control_instrumented,147,train:00004064,3,3,0,0.06854516267776489,0.06854516267776489,0.0,0.0,0.0001,6.123110457069977,0.0,0.0,0.0,0.0,-0.0005558892735280097,0.0,-0.0005228757509030402,True,417792512,715128832,0.06634979999999757,0.09533109999999567,0.0833933999999914,0.23141560000000538,0.4769740999999925
v57_equal_control_instrumented,148,train:00017410,1,1,1,2.555572986602783,0.8893246650695801,1.0,0.6662482023239136,0.0001,8.527080709134044,0.0,0.0,0.0,0.0,-0.0005558892735280097,0.0,-0.0005228758091107011,True,417317376,715128832,0.0396305999999953,0.05815210000000093,0.08308449999999823,0.20823620000000176,0.38969210000000487
v57_equal_control_instrumented,149,train:00015524,3,3,0,0.04499679058790207,0.04499679058790207,0.0,0.0,0.0001,3.692799373770259,0.0,0.0,0.0,0.0,-0.0005558892735280097,0.0,-0.000522875867318362,True,417792512,715128832,0.061750599999996325,0.07463720000001217,0.08657549999999503,0.2560663000000005,0.4805941000000047
v57_equal_control_instrumented,150,train:00020334,3,3,2,2.558626174926758,0.7625278234481812,1.0,0.7960984706878662,0.0001,16.381426291007326,0.0,0.0,0.0,0.0,-0.0005558892735280097,0.0,-0.000522875867318362,True,417317376,715128832,0.05968059999999298,0.06453880000000822,0.08225339999999903,0.27590680000000134,0.4838609000000105
v57_equal_control_instrumented,151,train:00032470,3,3,2,2.504599094390869,0.819493293762207,1.0,0.6851056814193726,0.0001,11.612231994512884,0.0,0.0,0.0,0.0,-0.0005558892735280097,0.0,-0.000522875867318362,True,417792512,715128832,0.07493119999999465,0.09083540000000312,0.07645440000000292,0.20093049999999835,0.4447636000000017
v57_equal_control_instrumented,152,train:00016579,1,1,1,2.497714042663574,0.8405596017837524,1.0,0.6571544408798218,0.0001,11.9852541840703,0.0,0.0,0.0,0.0,-0.0005558892735280097,0.0,-0.000522875867318362,True,417317376,715128832,0.04146199999999567,0.06148380000000486,0.0701944999999995,0.21343960000000095,0.38752510000000484
v57_equal_control_instrumented,153,train:00024053,2,2,1,2.519451856613159,0.7626396417617798,1.0,0.7568121552467346,0.0001,36.53238573828465,0.0,0.0,0.0,0.0,-0.0005558892735280097,0.0,-0.000522875867318362,True,417792512,715128832,0.03244279999999833,0.06410689999999875,0.08174320000000534,0.20651829999999904,0.38654310000001146
v57_equal_control_instrumented,154,train:00022558,2,2,0,0.05650157108902931,0.05650157108902931,0.0,0.0,0.0001,5.004084112720242,0.0,0.0,0.0,0.0,-0.0005558892735280097,0.0,-0.000522875867318362,True,417317376,715128832,0.04466259999999522,0.06457280000000765,0.08265899999999249,0.20771030000000223,0.4015656999999919
v57_equal_control_instrumented,155,train:00021018,2,2,0,0.07580803334712982,0.07580803334712982,0.0,0.0,0.0001,7.772502023549621,0.0,0.0,0.0,0.0,-0.0005558892735280097,0.0,-0.000522875867318362,True,417792512,715128832,0.028658300000003578,0.051012799999995195,0.06398310000000151,0.1916253999999924,0.33631710000000226
v57_equal_control_instrumented,156,train:00020743,3,3,1,2.678706169128418,0.9508979320526123,1.0,0.7278082370758057,0.0001,44.166020806890174,0.0,0.0,0.0,0.0,-0.0005558892735280097,0.0,-0.000522875867318362,True,417317376,715128832,0.04852110000000209,0.05635159999999928,0.07112600000000668,0.16857249999999624,0.34592010000000073
v57_equal_control_instrumented,157,train:00023693,3,3,2,3.130140781402588,1.350470781326294,1.0,0.7796701192855835,0.0001,15.555927604691677,0.0,0.0,0.0,0.0,-0.0005558892735280097,0.0,-0.000522875867318362,True,417792512,715128832,0.048490099999995095,0.04098960000000318,0.05535939999998618,0.1742695000000083,0.3200207000000006
v57_equal_control_instrumented,158,train:00005554,3,3,3,2.7251815795898438,1.0216283798217773,1.0,0.703553318977356,0.0001,10.486774809573689,0.0,0.0,0.0,0.0,-0.0005558892735280097,0.0,-0.000522875867318362,True,417317376,715128832,0.045599499999994464,0.05423719999998866,0.06517010000000312,0.21212560000000735,0.3782515999999987
v57_equal_control_instrumented,159,train:00029918,3,3,1,2.610372543334961,0.9002811908721924,1.0,0.7100912928581238,0.0001,12.280356559488855,0.0,0.0,0.0,0.0,-0.0005558892735280097,0.0,-0.000522875867318362,True,417792512,715128832,0.048989599999998745,0.06442370000000608,0.07303359999998804,0.22129120000001024,0.40979480000000024
v57_equal_control_instrumented,160,train:00007150,3,3,6,2.6781859397888184,0.9755810499191284,1.0,0.7026047706604004,0.0001,16.60269783447525,0.0,0.0,0.0,0.0,-0.0005558892735280097,0.0,-0.000522875867318362,True,417317376,715128832,0.056197499999996126,0.06899610000000678,0.0888604000000015,0.22246119999999792,0.4376764999999949
v57_equal_control_instrumented,161,train:00009476,3,3,12,2.729783773422241,1.054508090019226,1.0,0.6752755045890808,0.0001,13.542939545484918,0.0,0.0,0.0,0.0,-0.0005558892735280097,0.0,-0.000522875867318362,True,417792512,715128832,0.0648290999999972,0.0651454000000058,0.06256650000000263,0.2085460999999924,0.4037464999999969
v57_equal_control_instrumented,162,train:00021643,2,2,6,2.521460771560669,0.8267277479171753,1.0,0.6947330832481384,0.0001,17.65393049537261,0.0,0.0,0.0,0.0,-0.0005558892735280097,0.0,-0.000522875867318362,True,417317376,715128832,0.05170030000000736,0.06709479999999246,0.09072840000000326,0.23153150000000267,0.4426528999999988
v57_equal_control_instrumented,163,train:00016350,1,1,0,0.07855961471796036,0.07855961471796036,0.0,0.0,0.0001,6.661658194392401,0.0,0.0,0.0,0.0,-0.0005558892735280097,0.0,-0.000522875867318362,True,417792512,715128832,0.05869069999999965,0.07103160000001196,0.08252419999999461,0.23836740000000134,0.4531070000000028
v57_equal_control_instrumented,164,train:00025743,2,2,0,0.07371729612350464,0.07371729612350464,0.0,0.0,0.0001,5.904667004147943,0.0,0.0,0.0,0.0,-0.0005558892735280097,0.0,-0.000522875867318362,True,417317376,715128832,0.047050299999995104,0.06681259999999156,0.08896540000000641,0.2283819999999963,0.4326367999999974
