Using device: cuda
requested_seed: 1
deterministic_algorithms: warn_only
cudnn_deterministic: True
cudnn_benchmark: False
train samples: 7439
val samples: 2213
params: 6593242
gflops: skipped (no project-compatible detector GFLOPs helper wired yet)
total train iterations per epoch: 1860
epoch 2/50 iter 580/1860 loss=0.9019 mean_loss=0.9719 classification=0.1538, bbox_regression=0.1350, bbox_ctrness=0.6132
epoch 2/50 iter 600/1860 loss=1.1750 mean_loss=0.9727 classification=0.2642, bbox_regression=0.2827, bbox_ctrness=0.6281
epoch 2/50 iter 620/1860 loss=0.8836 mean_loss=0.9719 classification=0.1283, bbox_regression=0.1503, bbox_ctrness=0.6049
epoch 2/50 iter 640/1860 loss=0.9983 mean_loss=0.9709 classification=0.1846, bbox_regression=0.2104, bbox_ctrness=0.6033
epoch 2/50 iter 660/1860 loss=0.8587 mean_loss=0.9699 classification=0.1018, bbox_regression=0.1412, bbox_ctrness=0.6157
epoch 2/50 iter 680/1860 loss=0.8681 mean_loss=0.9689 classification=0.1418, bbox_regression=0.1327, bbox_ctrness=0.5936
epoch 2/50 iter 700/1860 loss=1.0125 mean_loss=0.9681 classification=0.1989, bbox_regression=0.2043, bbox_ctrness=0.6093
epoch 2/50 iter 720/1860 loss=0.9510 mean_loss=0.9678 classification=0.1887, bbox_regression=0.1521, bbox_ctrness=0.6102
epoch 2/50 iter 740/1860 loss=0.8498 mean_loss=0.9679 classification=0.0993, bbox_regression=0.1410, bbox_ctrness=0.6095
epoch 2/50 iter 760/1860 loss=0.8951 mean_loss=0.9669 classification=0.1747, bbox_regression=0.1317, bbox_ctrness=0.5887
epoch 2/50 iter 780/1860 loss=0.8611 mean_loss=0.9666 classification=0.1190, bbox_regression=0.1477, bbox_ctrness=0.5943
epoch 2/50 iter 800/1860 loss=0.8539 mean_loss=0.9651 classification=0.1136, bbox_regression=0.1408, bbox_ctrness=0.5995
epoch 2/50 iter 820/1860 loss=0.9707 mean_loss=0.9645 classification=0.1804, bbox_regression=0.1873, bbox_ctrness=0.6030
epoch 2/50 iter 840/1860 loss=0.8735 mean_loss=0.9648 classification=0.1682, bbox_regression=0.1022, bbox_ctrness=0.6031
epoch 2/50 iter 860/1860 loss=0.9416 mean_loss=0.9638 classification=0.1529, bbox_regression=0.1581, bbox_ctrness=0.6307
epoch 2/50 iter 880/1860 loss=0.9140 mean_loss=0.9630 classification=0.1443, bbox_regression=0.1658, bbox_ctrness=0.6039
epoch 2/50 iter 900/1860 loss=0.9252 mean_loss=0.9629 classification=0.1697, bbox_regression=0.1600, bbox_ctrness=0.5956
epoch 2/50 iter 920/1860 loss=0.9413 mean_loss=0.9629 classification=0.1610, bbox_regression=0.1717, bbox_ctrness=0.6086
epoch 2/50 iter 940/1860 loss=0.8722 mean_loss=0.9624 classification=0.1220, bbox_regression=0.1290, bbox_ctrness=0.6212
epoch 2/50 iter 960/1860 loss=0.9262 mean_loss=0.9627 classification=0.1765, bbox_regression=0.1339, bbox_ctrness=0.6158
epoch 2/50 iter 980/1860 loss=1.3820 mean_loss=0.9629 classification=0.4613, bbox_regression=0.2914, bbox_ctrness=0.6294
epoch 2/50 iter 1000/1860 loss=0.8756 mean_loss=0.9624 classification=0.1460, bbox_regression=0.1388, bbox_ctrness=0.5908
epoch 2/50 iter 1020/1860 loss=0.9719 mean_loss=0.9625 classification=0.1831, bbox_regression=0.1735, bbox_ctrness=0.6152
epoch 2/50 iter 1040/1860 loss=0.8781 mean_loss=0.9617 classification=0.0981, bbox_regression=0.1537, bbox_ctrness=0.6262
epoch 2/50 iter 1060/1860 loss=0.8200 mean_loss=0.9605 classification=0.0846, bbox_regression=0.1240, bbox_ctrness=0.6114
epoch 2/50 iter 1080/1860 loss=0.9051 mean_loss=0.9594 classification=0.1490, bbox_regression=0.1539, bbox_ctrness=0.6022
epoch 2/50 iter 1100/1860 loss=1.0300 mean_loss=0.9586 classification=0.2332, bbox_regression=0.2015, bbox_ctrness=0.5952
epoch 2/50 iter 1120/1860 loss=0.8848 mean_loss=0.9578 classification=0.1070, bbox_regression=0.1517, bbox_ctrness=0.6261
epoch 2/50 iter 1140/1860 loss=0.9025 mean_loss=0.9572 classification=0.1537, bbox_regression=0.1561, bbox_ctrness=0.5927
epoch 2/50 iter 1160/1860 loss=0.9336 mean_loss=0.9567 classification=0.1970, bbox_regression=0.1425, bbox_ctrness=0.5941
epoch 2/50 iter 1180/1860 loss=0.9093 mean_loss=0.9567 classification=0.1558, bbox_regression=0.1327, bbox_ctrness=0.6208
epoch 2/50 iter 1200/1860 loss=0.9345 mean_loss=0.9569 classification=0.1833, bbox_regression=0.1436, bbox_ctrness=0.6076
epoch 2/50 iter 1220/1860 loss=1.2978 mean_loss=0.9567 classification=0.4538, bbox_regression=0.2251, bbox_ctrness=0.6189
epoch 2/50 iter 1240/1860 loss=0.8921 mean_loss=0.9561 classification=0.1213, bbox_regression=0.1673, bbox_ctrness=0.6035
epoch 2/50 iter 1260/1860 loss=0.8270 mean_loss=0.9552 classification=0.0947, bbox_regression=0.1302, bbox_ctrness=0.6022
epoch 2/50 iter 1280/1860 loss=0.9518 mean_loss=0.9544 classification=0.1569, bbox_regression=0.1779, bbox_ctrness=0.6170
epoch 2/50 iter 1300/1860 loss=1.0660 mean_loss=0.9545 classification=0.2601, bbox_regression=0.1967, bbox_ctrness=0.6092
epoch 2/50 iter 1320/1860 loss=0.8817 mean_loss=0.9538 classification=0.1306, bbox_regression=0.1420, bbox_ctrness=0.6091
epoch 2/50 iter 1340/1860 loss=0.8240 mean_loss=0.9528 classification=0.1049, bbox_regression=0.1278, bbox_ctrness=0.5913
epoch 2/50 iter 1360/1860 loss=0.8456 mean_loss=0.9530 classification=0.1077, bbox_regression=0.1528, bbox_ctrness=0.5851
epoch 2/50 iter 1380/1860 loss=0.9343 mean_loss=0.9524 classification=0.1516, bbox_regression=0.1775, bbox_ctrness=0.6053
epoch 2/50 iter 1400/1860 loss=0.9987 mean_loss=0.9519 classification=0.2049, bbox_regression=0.1869, bbox_ctrness=0.6069
epoch 2/50 iter 1420/1860 loss=0.8799 mean_loss=0.9513 classification=0.1327, bbox_regression=0.1486, bbox_ctrness=0.5986
epoch 2/50 iter 1440/1860 loss=0.9430 mean_loss=0.9508 classification=0.1676, bbox_regression=0.1622, bbox_ctrness=0.6132
epoch 2/50 iter 1460/1860 loss=0.8504 mean_loss=0.9503 classification=0.1049, bbox_regression=0.1415, bbox_ctrness=0.6041
epoch 2/50 iter 1480/1860 loss=0.9342 mean_loss=0.9499 classification=0.1704, bbox_regression=0.1556, bbox_ctrness=0.6081
epoch 2/50 iter 1500/1860 loss=0.9286 mean_loss=0.9497 classification=0.1377, bbox_regression=0.1808, bbox_ctrness=0.6101
epoch 2/50 iter 1520/1860 loss=0.9597 mean_loss=0.9498 classification=0.1486, bbox_regression=0.2002, bbox_ctrness=0.6110
epoch 2/50 iter 1540/1860 loss=0.8606 mean_loss=0.9488 classification=0.0901, bbox_regression=0.1484, bbox_ctrness=0.6220
epoch 2/50 iter 1560/1860 loss=0.9469 mean_loss=0.9481 classification=0.1628, bbox_regression=0.1623, bbox_ctrness=0.6218
epoch 2/50 iter 1580/1860 loss=0.9354 mean_loss=0.9480 classification=0.1842, bbox_regression=0.1480, bbox_ctrness=0.6032
epoch 2/50 iter 1600/1860 loss=0.8199 mean_loss=0.9482 classification=0.0879, bbox_regression=0.1089, bbox_ctrness=0.6231
epoch 2/50 iter 1620/1860 loss=0.8542 mean_loss=0.9474 classification=0.1190, bbox_regression=0.1316, bbox_ctrness=0.6037
epoch 2/50 iter 1640/1860 loss=0.8132 mean_loss=0.9469 classification=0.0973, bbox_regression=0.1034, bbox_ctrness=0.6125
epoch 2/50 iter 1660/1860 loss=1.1190 mean_loss=0.9468 classification=0.3108, bbox_regression=0.1838, bbox_ctrness=0.6243
epoch 2/50 iter 1680/1860 loss=0.9147 mean_loss=0.9462 classification=0.1289, bbox_regression=0.1724, bbox_ctrness=0.6133
epoch 2/50 iter 1700/1860 loss=0.7957 mean_loss=0.9455 classification=0.0644, bbox_regression=0.1124, bbox_ctrness=0.6189
epoch 2/50 iter 1720/1860 loss=1.0476 mean_loss=0.9449 classification=0.2328, bbox_regression=0.1924, bbox_ctrness=0.6224
epoch 2/50 iter 1740/1860 loss=0.8218 mean_loss=0.9443 classification=0.0963, bbox_regression=0.1172, bbox_ctrness=0.6083
epoch 2/50 iter 1760/1860 loss=0.8944 mean_loss=0.9438 classification=0.1331, bbox_regression=0.1576, bbox_ctrness=0.6036
epoch 2/50 iter 1780/1860 loss=0.8098 mean_loss=0.9433 classification=0.0727, bbox_regression=0.1103, bbox_ctrness=0.6268
epoch 2/50 iter 1800/1860 loss=0.9360 mean_loss=0.9433 classification=0.1521, bbox_regression=0.1602, bbox_ctrness=0.6237
epoch 2/50 iter 1820/1860 loss=0.8900 mean_loss=0.9428 classification=0.1392, bbox_regression=0.1366, bbox_ctrness=0.6142
epoch 2/50 iter 1840/1860 loss=0.9620 mean_loss=0.9426 classification=0.1779, bbox_regression=0.1786, bbox_ctrness=0.6055
epoch 2/50 iter 1860/1860 loss=0.9747 mean_loss=0.9423 classification=0.2210, bbox_regression=0.1409, bbox_ctrness=0.6128
epoch 2 validation Precision=0.2456 Recall=0.9714 AP50=0.9177 AP75=0.7332 eval_fps=18.32 epoch_time_sec=930.3
saved checkpoint: E:\RepViT-main\runs\v48_complete_ablation\training\ra_stems_project_seed1\weights\last.pt
