sample_index,sample_id,component_id,rgb_weight,thermal_weight,event_weight,seed
922,nframe_01129,v40c_02482,0.06192900240421295,0.8020208477973938,0.13605016469955444,0
923,nframe_01130,v40c_02482,0.06153217703104019,0.8029720187187195,0.13549575209617615,0
924,nframe_01131,v40c_02482,0.061522822827100754,0.8029893636703491,0.13548782467842102,0
925,nframe_01132,v40c_02482,0.061961472034454346,0.8020674586296082,0.1359710842370987,0
926,nframe_01133,v40c_02482,0.06217321753501892,0.8016650080680847,0.13616184890270233,0
927,nframe_01134,v40c_02482,0.0625562071800232,0.800923764705658,0.13652004301548004,0
928,nframe_01135,v40c_02482,0.06275567412376404,0.800542950630188,0.13670136034488678,0
929,nframe_01136,v40c_02482,0.06256426125764847,0.8009235262870789,0.1365121752023697,0
930,nframe_01137,v40c_02482,0.06251435726881027,0.8011108636856079,0.1363748013973236,0
931,nframe_01138,v40c_02482,0.06226978451013565,0.8014688491821289,0.13626135885715485,0
932,nframe_01139,v40c_02482,0.06228488311171532,0.8014634847640991,0.13625161349773407,0
933,nframe_01140,v40c_02482,0.06186988949775696,0.8023962378501892,0.13573388755321503,0
934,nframe_01141,v40c_02482,0.06173551455140114,0.8027298450469971,0.1355346143245697,0
935,nframe_01142,v40c_02482,0.06202283129096031,0.8023123145103455,0.13566483557224274,0
936,nframe_01143,v40c_02482,0.06223253533244133,0.8019148111343384,0.1358526349067688,0
937,nframe_01144,v40c_02483,0.062410466372966766,0.8017259836196899,0.1358635276556015,0
938,nframe_01145,v40c_02484,0.06301801651716232,0.8005921244621277,0.13638989627361298,0
939,nframe_01146,v40c_02485,0.06271371990442276,0.8015828728675842,0.13570347428321838,0
940,nframe_01147,v40c_02485,0.06245790049433708,0.8021671772003174,0.13537491858005524,0
941,nframe_01148,v40c_02485,0.06178879365324974,0.8034565448760986,0.13475459814071655,0
942,nframe_01149,v40c_02485,0.06156793609261513,0.8038533329963684,0.13457879424095154,0
943,nframe_01150,v40c_02485,0.06144403666257858,0.8041547536849976,0.13440117239952087,0
944,nframe_01151,v40c_02485,0.06201736629009247,0.8032197952270508,0.13476286828517914,0
945,nframe_01168,v40c_02486,0.061337485909461975,0.8044702410697937,0.13419222831726074,0
