sample_index,sample_id,component_id,rgb_mean_luminance,rgb_std_luminance,rgb_entropy32_normalized,thermal_mean,thermal_std,thermal_entropy32_normalized,event_nonzero_fraction,event_mean_magnitude,event_entropy32_normalized
423,frame_01318,v40c_00660,0.5280007719993591,0.17859698832035065,0.8176280856132507,0.4792822003364563,0.23523001372814178,0.9283111691474915,1.0,0.22375835478305817,0.4085918962955475
424,frame_01920,v40c_01063,0.4570569097995758,0.2506856620311737,0.8663989305496216,0.3674330413341522,0.28710365295410156,0.9563180804252625,1.0,0.1815335750579834,0.2995881736278534
425,frame_01921,v40c_01064,0.45608142018318176,0.2510545551776886,0.8680831789970398,0.36799106001853943,0.2875952422618866,0.9566911458969116,1.0,0.21325691044330597,0.43536490201950073
426,frame_01922,v40c_01065,0.45493561029434204,0.25003308057785034,0.8649501800537109,0.36698228120803833,0.2889014184474945,0.9548951387405396,1.0,0.185867577791214,0.3287722170352936
427,frame_01923,v40c_01066,0.45110073685646057,0.24825873970985413,0.8598394393920898,0.36290431022644043,0.289172500371933,0.9530786275863647,1.0,0.252609521150589,0.5598536133766174
428,frame_01924,v40c_01067,0.4466284513473511,0.2467050701379776,0.8577015995979309,0.36297234892845154,0.28809425234794617,0.9534651041030884,1.0,0.22892822325229645,0.4920768737792969
429,frame_01925,v40c_01068,0.4419488310813904,0.24477775394916534,0.8539178967475891,0.3642902076244354,0.2880253791809082,0.953704833984375,1.0,0.15580451488494873,0.13537125289440155
430,frame_01926,v40c_01069,0.4408930838108063,0.24405726790428162,0.8530007600784302,0.3693285584449768,0.2879851162433624,0.9565345048904419,1.0,0.224476158618927,0.45625144243240356
431,frame_01927,v40c_01070,0.4440428614616394,0.24413934350013733,0.8537470102310181,0.36891743540763855,0.28639698028564453,0.9576054811477661,1.0,0.2482081800699234,0.5442050695419312
432,frame_01928,v40c_01071,0.4427199065685272,0.2421644777059555,0.8488922119140625,0.36718446016311646,0.28449639678001404,0.9574788808822632,1.0,0.191915363073349,0.3786357641220093
433,frame_01929,v40c_01072,0.440208375453949,0.24079455435276031,0.8447424173355103,0.3646816611289978,0.28216996788978577,0.9561842083930969,1.0,0.2194751352071762,0.45665183663368225
434,frame_01930,v40c_01073,0.43897339701652527,0.24003615975379944,0.8429020047187805,0.3656320571899414,0.28181731700897217,0.956457257270813,1.0,0.2228616625070572,0.47350963950157166
435,frame_01931,v40c_01074,0.4374009966850281,0.23920948803424835,0.842047393321991,0.3672886788845062,0.2823418974876404,0.956744372844696,1.0,0.18060705065727234,0.29652753472328186
436,frame_01932,v40c_01074,0.43680617213249207,0.23836137354373932,0.841376006603241,0.3727005422115326,0.2848038971424103,0.9584047198295593,1.0,0.1731511652469635,0.2538381516933441
437,frame_01933,v40c_01074,0.43839290738105774,0.23879140615463257,0.843066394329071,0.3748765289783478,0.2850985825061798,0.9599116444587708,1.0,0.18624047935009003,0.30489087104797363
438,frame_01934,v40c_01075,0.4396851062774658,0.2388327419757843,0.8466499447822571,0.3754066526889801,0.2850573658943176,0.9604499936103821,1.0,0.2276790738105774,0.47391051054000854
439,frame_01935,v40c_01076,0.43889039754867554,0.23794883489608765,0.8455967903137207,0.3733241856098175,0.28288087248802185,0.959834098815918,1.0,0.20010381937026978,0.3543166220188141
440,frame_01936,v40c_01076,0.4387611448764801,0.2378052920103073,0.845556378364563,0.37758752703666687,0.2837223410606384,0.9616621732711792,1.0,0.17658737301826477,0.28895729780197144
441,frame_01937,v40c_01077,0.4374045431613922,0.23630394041538239,0.8442705869674683,0.3846583962440491,0.28518927097320557,0.9642839431762695,1.0,0.18618842959403992,0.3181588053703308
442,frame_01938,v40c_01078,0.43591371178627014,0.23446227610111237,0.8451023101806641,0.38835254311561584,0.286235511302948,0.9659745097160339,1.0,0.26066628098487854,0.5710982084274292
443,frame_01939,v40c_01079,0.43903234601020813,0.2342963069677353,0.8486613035202026,0.3882162272930145,0.28623324632644653,0.9662555456161499,1.0,0.17787747085094452,0.29758700728416443
444,frame_01940,v40c_01080,0.4407253563404083,0.23429396748542786,0.8543822169303894,0.38891685009002686,0.28631335496902466,0.966474711894989,1.0,0.19553565979003906,0.3407744765281677
445,frame_01941,v40c_01080,0.4418169856071472,0.2343459576368332,0.8548818826675415,0.3874948024749756,0.2859306335449219,0.965953528881073,1.0,0.19029445946216583,0.32088130712509155
446,frame_01942,v40c_01080,0.4420766234397888,0.23448389768600464,0.8549582362174988,0.3894505798816681,0.28156527876853943,0.9671287536621094,1.0,0.17983004450798035,0.29004865884780884
447,frame_01943,v40c_01081,0.4412733316421509,0.23328272998332977,0.8537171483039856,0.38823410868644714,0.27759629487991333,0.9666383862495422,1.0,0.22012165188789368,0.464742511510849
448,frame_01944,v40c_01082,0.43895208835601807,0.23075532913208008,0.8566401600837708,0.3875180780887604,0.27322229743003845,0.9652631878852844,1.0,0.16398897767066956,0.21371367573738098
449,frame_01945,v40c_01083,0.43696263432502747,0.22871047258377075,0.8596904873847961,0.3886987566947937,0.27267590165138245,0.9647890329360962,1.0,0.21272845566272736,0.4272305369377136
450,frame_01946,v40c_01084,0.4362996518611908,0.22720767557621002,0.86125248670578,0.3893541395664215,0.27268847823143005,0.9647698402404785,1.0,0.15935225784778595,0.15983034670352936
451,frame_01947,v40c_01084,0.4359240233898163,0.22732603549957275,0.8629557490348816,0.3970887362957001,0.2790352702140808,0.9687883257865906,1.0,0.17697477340698242,0.24912330508232117
452,frame_01948,v40c_01084,0.4374138414859772,0.2279418408870697,0.863796055316925,0.40690818428993225,0.28376534581184387,0.9733237028121948,1.0,0.2073097825050354,0.37777987122535706
453,frame_01949,v40c_01085,0.43846917152404785,0.22856637835502625,0.865479588508606,0.4048917889595032,0.2791022062301636,0.9728348851203918,1.0,0.2562560737133026,0.5384255051612854
454,frame_01950,v40c_01086,0.4406316876411438,0.22966183722019196,0.8662880659103394,0.40074244141578674,0.27315860986709595,0.9702965617179871,1.0,0.1585361808538437,0.1621927171945572
455,frame_01951,v40c_01087,0.44485950469970703,0.23007993400096893,0.8773322105407715,0.4024345576763153,0.2663441300392151,0.9665037393569946,1.0,0.20766811072826385,0.40537023544311523
456,frame_01952,v40c_01088,0.44029390811920166,0.2268979400396347,0.8759651184082031,0.4018127918243408,0.26587942242622375,0.9663135409355164,1.0,0.25071677565574646,0.5378583669662476
457,frame_01953,v40c_01089,0.43584439158439636,0.22189369797706604,0.8732782602310181,0.40248799324035645,0.26840388774871826,0.9671120643615723,1.0,0.16566579043865204,0.20792639255523682
458,frame_01954,v40c_01090,0.43781158328056335,0.2243775874376297,0.8746822476387024,0.40971916913986206,0.2751186192035675,0.9726529121398926,1.0,0.2177623063325882,0.42719072103500366
459,frame_01955,v40c_01091,0.44257912039756775,0.22766877710819244,0.8795059323310852,0.4138904809951782,0.27679547667503357,0.9742487668991089,1.0,0.16906173527240753,0.23839302361011505
460,frame_01956,v40c_01092,0.4450390040874481,0.22809351980686188,0.880860447883606,0.41713395714759827,0.27470484375953674,0.9753832817077637,1.0,0.25881895422935486,0.5414971113204956
461,frame_01957,v40c_01093,0.44633975625038147,0.2280583679676056,0.8842935562133789,0.4162018299102783,0.2707735300064087,0.9732226133346558,1.0,0.1907743662595749,0.34557241201400757
462,frame_01958,v40c_01094,0.44636985659599304,0.22595568001270294,0.884394645690918,0.41478797793388367,0.2647916376590729,0.968914806842804,1.0,0.1764812469482422,0.2750743329524994
463,frame_01959,v40c_01095,0.44626349210739136,0.22250713407993317,0.8816765546798706,0.4158285856246948,0.2629949450492859,0.9681973457336426,1.0,0.16396906971931458,0.17968182265758514
464,frame_01960,v40c_01096,0.4470922648906708,0.22012661397457123,0.8785502314567566,0.41647353768348694,0.26249706745147705,0.9682679176330566,1.0,0.240384042263031,0.4967544972896576
465,frame_01961,v40c_01096,0.44782355427742004,0.2194880247116089,0.8797691464424133,0.41226133704185486,0.2595452666282654,0.966253936290741,1.0,0.22645297646522522,0.44356241822242737
466,frame_01962,v40c_01096,0.4482736885547638,0.21796467900276184,0.8750092387199402,0.4100281894207001,0.25946488976478577,0.9653980135917664,1.0,0.18843932449817657,0.32437992095947266
467,frame_01963,v40c_01097,0.4461826980113983,0.21744120121002197,0.8764387369155884,0.4141249358654022,0.26405540108680725,0.9690841436386108,1.0,0.2522538900375366,0.5279352068901062
468,frame_01964,v40c_01098,0.44683849811553955,0.21905285120010376,0.8784114718437195,0.4171343743801117,0.269544392824173,0.973170280456543,1.0,0.18231099843978882,0.3047497272491455
469,frame_01965,v40c_01099,0.4482008218765259,0.22096283733844757,0.8809559941291809,0.414472371339798,0.2707394063472748,0.9728901982307434,1.0,0.2577536404132843,0.5382553339004517
470,frame_01966,v40c_01099,0.4491724371910095,0.22341862320899963,0.8853660821914673,0.41567325592041016,0.2710539698600769,0.9733152389526367,1.0,0.26519566774368286,0.5609911680221558
471,frame_01967,v40c_01100,0.4498320519924164,0.22519882023334503,0.8866165280342102,0.4178312420845032,0.2715682089328766,0.9738925695419312,1.0,0.24598219990730286,0.5143090486526489
472,frame_01968,v40c_01101,0.45217806100845337,0.22700485587120056,0.8883124589920044,0.4202890694141388,0.27181485295295715,0.9746099710464478,1.0,0.15967562794685364,0.16995517909526825
473,frame_01969,v40c_01100,0.4545865058898926,0.22850751876831055,0.8901346921920776,0.41940414905548096,0.2691129148006439,0.9744054675102234,1.0,0.2603040337562561,0.5425421595573425
474,frame_01970,v40c_01102,0.45553067326545715,0.22614173591136932,0.889510452747345,0.4149828851222992,0.26320791244506836,0.9711729884147644,1.0,0.24129731953144073,0.5138217210769653
475,frame_01971,v40c_01103,0.4546557366847992,0.223979651927948,0.887503445148468,0.4123309850692749,0.25752609968185425,0.9680118560791016,1.0,0.18819484114646912,0.338903546333313
476,frame_01972,v40c_01104,0.45326516032218933,0.22050273418426514,0.88347989320755,0.410675585269928,0.25048428773880005,0.9631475210189819,1.0,0.2683970034122467,0.5682363510131836
477,frame_01973,v40c_01104,0.4517085552215576,0.21680890023708344,0.8807719945907593,0.4163626730442047,0.2510227859020233,0.9644436836242676,1.0,0.2834245264530182,0.5936273336410522
478,frame_01974,v40c_01105,0.4497816860675812,0.2128484845161438,0.8769133687019348,0.4212073087692261,0.25466489791870117,0.9685702323913574,1.0,0.24222533404827118,0.49543315172195435
479,frame_01975,v40c_01106,0.4472123682498932,0.20832182466983795,0.8723241686820984,0.4234718680381775,0.25707289576530457,0.9711016416549683,1.0,0.2127947062253952,0.4163074493408203
480,frame_01976,v40c_01107,0.45153510570526123,0.20917825400829315,0.8768800497055054,0.4269718825817108,0.2580197751522064,0.9731958508491516,1.0,0.26224827766418457,0.5340105891227722
481,frame_01977,v40c_01108,0.4537603259086609,0.20957835018634796,0.8796106576919556,0.4271395206451416,0.25781190395355225,0.9738143682479858,1.0,0.19673505425453186,0.37201130390167236
482,frame_01978,v40c_01109,0.4555829167366028,0.20943784713745117,0.8807695508003235,0.42473313212394714,0.2572856843471527,0.9735130071640015,1.0,0.20708175003528595,0.37330418825149536
483,frame_01979,v40c_01109,0.4556766748428345,0.2090720683336258,0.8808500170707703,0.4226868748664856,0.25517499446868896,0.9726132154464722,1.0,0.19154970347881317,0.3236045241355896
484,frame_01980,v40c_01110,0.4552572965621948,0.2078322023153305,0.8805997967720032,0.42257338762283325,0.2551964223384857,0.9725774526596069,1.0,0.17962820827960968,0.2858652174472809
485,frame_01981,v40c_01111,0.45461708307266235,0.20622768998146057,0.878659725189209,0.4230506718158722,0.2538982331752777,0.9722270965576172,1.0,0.15914565324783325,0.15222620964050293
486,frame_01982,v40c_01112,0.45544758439064026,0.20479412376880646,0.8773849606513977,0.4257892966270447,0.25392845273017883,0.972711443901062,1.0,0.17357051372528076,0.23537826538085938
487,frame_01983,v40c_01112,0.4559710919857025,0.20476467907428741,0.8782232999801636,0.42552584409713745,0.2543317973613739,0.9735094904899597,1.0,0.19320586323738098,0.34902477264404297
488,frame_02112,v40c_01168,0.4852446913719177,0.1836058646440506,0.8303985595703125,0.4387912452220917,0.2560786306858063,0.9686419367790222,1.0,0.18732158839702606,0.3002541661262512
489,frame_02113,v40c_01169,0.48493531346321106,0.18416433036327362,0.8295062780380249,0.43831130862236023,0.25484299659729004,0.9673833847045898,1.0,0.1936243176460266,0.3152555525302887
490,frame_02114,v40c_01170,0.4847641587257385,0.18457476794719696,0.8293361663818359,0.43839409947395325,0.25406360626220703,0.9670391082763672,1.0,0.1861313432455063,0.2791762948036194
491,frame_02115,v40c_01171,0.4844190776348114,0.18422779440879822,0.8276332020759583,0.43916037678718567,0.2536526620388031,0.9664000272750854,1.0,0.24199822545051575,0.4796428084373474
492,frame_02116,v40c_01171,0.4841805696487427,0.1850278228521347,0.8270952105522156,0.4388939440250397,0.2538338899612427,0.966289222240448,1.0,0.215450718998909,0.4040236473083496
493,frame_02117,v40c_01169,0.4845665693283081,0.1852591186761856,0.8271663784980774,0.4426744878292084,0.2543938457965851,0.9670871496200562,1.0,0.2277570366859436,0.4462364614009857
494,frame_02118,v40c_01172,0.48498693108558655,0.1860252469778061,0.8271933794021606,0.4416847229003906,0.25347900390625,0.9665634036064148,1.0,0.1997668445110321,0.3449358344078064
495,frame_02119,v40c_01173,0.485165536403656,0.18615823984146118,0.8275577425956726,0.4422115683555603,0.2540331780910492,0.9665740132331848,1.0,0.19741380214691162,0.34417274594306946
496,frame_02120,v40c_01174,0.48516061902046204,0.1864643692970276,0.8259537816047668,0.4416835606098175,0.2527536451816559,0.9655150175094604,1.0,0.15799273550510406,0.1482352465391159
497,frame_02121,v40c_01175,0.48514559864997864,0.18635612726211548,0.8251231908798218,0.44432148337364197,0.25214052200317383,0.9656437635421753,1.0,0.23985488712787628,0.47138968110084534
498,frame_02122,v40c_01176,0.48492431640625,0.18697865307331085,0.8250802755355835,0.4462071359157562,0.25132378935813904,0.9654615521430969,1.0,0.1612100601196289,0.16819193959236145
499,frame_02123,v40c_01177,0.4849298894405365,0.18725581467151642,0.8247097134590149,0.44717809557914734,0.2503564953804016,0.9648594856262207,1.0,0.2198081761598587,0.4325830936431885
500,frame_02124,v40c_01178,0.48520782589912415,0.18722151219844818,0.8230623006820679,0.4473589062690735,0.250613808631897,0.9652776718139648,1.0,0.20880816876888275,0.3776421844959259
501,frame_02125,v40c_01179,0.4860694110393524,0.18827085196971893,0.8235910534858704,0.44532981514930725,0.24977828562259674,0.964643657207489,1.0,0.19097530841827393,0.3114090859889984
502,frame_02126,v40c_01180,0.48692432045936584,0.18845655024051666,0.8238662481307983,0.44636669754981995,0.2500615417957306,0.9652045369148254,1.0,0.20798005163669586,0.3748859167098999
503,frame_02127,v40c_01181,0.48822519183158875,0.18874233961105347,0.8230384588241577,0.4422663450241089,0.24825641512870789,0.9637941122055054,1.0,0.1925426721572876,0.32126888632774353
504,frame_02128,v40c_01181,0.48896291851997375,0.18900850415229797,0.8221433758735657,0.44097593426704407,0.2478899508714676,0.963420033454895,1.0,0.2171436995267868,0.41488152742385864
505,frame_02129,v40c_01182,0.49002015590667725,0.18914513289928436,0.8211284875869751,0.4380439221858978,0.24819260835647583,0.9632536768913269,1.0,0.16855847835540771,0.22463858127593994
506,frame_02130,v40c_01183,0.4921656548976898,0.19014760851860046,0.8189557194709778,0.4365498423576355,0.24841046333312988,0.9633079767227173,1.0,0.23626261949539185,0.4636809825897217
507,frame_02131,v40c_01183,0.49445492029190063,0.19100810587406158,0.818038284778595,0.4318895637989044,0.24703244864940643,0.9620254635810852,1.0,0.21530908346176147,0.39492350816726685
508,frame_02132,v40c_01184,0.4962276816368103,0.19148197770118713,0.8164899945259094,0.43120047450065613,0.2467353194952011,0.9622936248779297,1.0,0.181316539645195,0.29212385416030884
509,frame_02133,v40c_01185,0.4977443814277649,0.19208192825317383,0.8150823712348938,0.43064507842063904,0.24768413603305817,0.9624430537223816,1.0,0.19399376213550568,0.310639888048172
510,frame_02134,v40c_01186,0.4996039867401123,0.19271288812160492,0.8139689564704895,0.42474687099456787,0.2466687113046646,0.9604891538619995,1.0,0.15358440577983856,0.12780538201332092
511,frame_02135,v40c_01184,0.50081467628479,0.19274544715881348,0.8114837408065796,0.42411619424819946,0.2461683750152588,0.9597424268722534,1.0,0.2196625918149948,0.41381317377090454
512,frame_02136,v40c_01187,0.5018270611763,0.19210708141326904,0.8089607357978821,0.42329028248786926,0.24558420479297638,0.9591411352157593,1.0,0.1920311599969864,0.3388843238353729
513,frame_02137,v40c_01187,0.502495527267456,0.19321955740451813,0.8070327639579773,0.42394179105758667,0.24618573486804962,0.9592161178588867,1.0,0.22150595486164093,0.3950996994972229
514,frame_02138,v40c_01187,0.5026148557662964,0.19345039129257202,0.8060010075569153,0.4229457974433899,0.2467668205499649,0.9592214822769165,1.0,0.2122616171836853,0.3686424791812897
515,frame_02139,v40c_01187,0.5039191246032715,0.1935078501701355,0.8048809766769409,0.42080187797546387,0.24780511856079102,0.9591428637504578,1.0,0.17107829451560974,0.2502332329750061
516,frame_02140,v40c_01188,0.5053308010101318,0.1935110092163086,0.8053997755050659,0.4190118908882141,0.247703418135643,0.9582851529121399,1.0,0.23675553500652313,0.453483909368515
517,frame_02141,v40c_01189,0.5060818791389465,0.19486252963542938,0.8056627511978149,0.4169160723686218,0.24724894762039185,0.9568177461624146,1.0,0.2132127434015274,0.3941425681114197
518,frame_02142,v40c_01190,0.5061509609222412,0.19487999379634857,0.8038641810417175,0.4160442054271698,0.24883806705474854,0.9569582939147949,1.0,0.2472502440214157,0.4836156368255615
519,frame_02143,v40c_01191,0.5074843168258667,0.1957305669784546,0.8049837946891785,0.4142529368400574,0.24848830699920654,0.9561612010002136,1.0,0.2237103283405304,0.42521581053733826
520,frame_02144,v40c_01192,0.5087953805923462,0.1964033544063568,0.8071848750114441,0.4136050343513489,0.24851542711257935,0.9556382894515991,1.0,0.19559232890605927,0.3340836465358734
521,frame_02145,v40c_01193,0.5096225738525391,0.1962304264307022,0.8068355321884155,0.412929892539978,0.2469378262758255,0.9537367820739746,1.0,0.17921039462089539,0.281488299369812
522,frame_02146,v40c_01194,0.5103675127029419,0.19637571275234222,0.8054859042167664,0.4106470048427582,0.2448480874300003,0.95143061876297,1.0,0.23038481175899506,0.4453892111778259
523,frame_02147,v40c_01195,0.5103924870491028,0.1970587968826294,0.8047652244567871,0.411345511674881,0.24258382618427277,0.9493677020072937,1.0,0.22953662276268005,0.44032955169677734
524,frame_02148,v40c_01196,0.5109546780586243,0.19683142006397247,0.8027582168579102,0.4125933349132538,0.24273620545864105,0.9491006731987,1.0,0.1675611287355423,0.19445757567882538
525,frame_02149,v40c_01196,0.5114877223968506,0.19698581099510193,0.8030060529708862,0.41533640027046204,0.24228976666927338,0.9495477676391602,1.0,0.20061847567558289,0.3377433121204376
526,frame_02150,v40c_01196,0.5127439498901367,0.19642549753189087,0.8031370043754578,0.41530054807662964,0.24304154515266418,0.9488749504089355,1.0,0.17007043957710266,0.226070374250412
527,frame_02151,v40c_01197,0.5127159357070923,0.1963731050491333,0.8035078048706055,0.41657426953315735,0.2442636936903,0.9498311281204224,1.0,0.21755355596542358,0.4112057089805603
528,frame_02152,v40c_01198,0.5125097036361694,0.19750472903251648,0.804455578327179,0.41961774230003357,0.24358265101909637,0.94978266954422,1.0,0.18973106145858765,0.30066853761672974
529,frame_02153,v40c_01197,0.5121732950210571,0.19726091623306274,0.8031196594238281,0.42241936922073364,0.2456425428390503,0.9504044651985168,1.0,0.19406194984912872,0.34711724519729614
530,frame_02154,v40c_01199,0.513125479221344,0.19671839475631714,0.8042294383049011,0.4231410324573517,0.24472340941429138,0.9490901827812195,1.0,0.20709089934825897,0.37510257959365845
531,frame_02155,v40c_01200,0.5129602551460266,0.19695623219013214,0.8036454916000366,0.4223387837409973,0.24467629194259644,0.9473958015441895,1.0,0.18993012607097626,0.3001590371131897
532,frame_02156,v40c_01201,0.5099626183509827,0.19608809053897858,0.7990546822547913,0.42385727167129517,0.24421542882919312,0.9475950002670288,1.0,0.23652540147304535,0.4622005820274353
533,frame_02157,v40c_01202,0.5092015266418457,0.19620394706726074,0.7976730465888977,0.4283254146575928,0.24436408281326294,0.9488788843154907,1.0,0.2160947620868683,0.3923535943031311
534,frame_02158,v40c_01203,0.5105482339859009,0.19622720777988434,0.7987397313117981,0.4290113151073456,0.24626237154006958,0.9493356943130493,1.0,0.20356659591197968,0.3540719151496887
535,frame_02159,v40c_01204,0.5092752575874329,0.1966937631368637,0.7978596687316895,0.43092048168182373,0.24564605951309204,0.9480125308036804,1.0,0.1884503811597824,0.30309030413627625
536,frame_02160,v40c_01205,0.5063417553901672,0.19646865129470825,0.7938500642776489,0.43495333194732666,0.2457691878080368,0.9482216835021973,1.0,0.22806237637996674,0.4181310534477234
537,frame_02161,v40c_01205,0.5064256191253662,0.19463805854320526,0.7915216684341431,0.43889951705932617,0.2450883686542511,0.9489434361457825,1.0,0.20152363181114197,0.35152527689933777
538,frame_02162,v40c_01205,0.5050160884857178,0.19522517919540405,0.7901557087898254,0.43990200757980347,0.2467043250799179,0.949964702129364,1.0,0.23522096872329712,0.46113333106040955
539,frame_02163,v40c_01206,0.5041018128395081,0.19661350548267365,0.7918866276741028,0.44140195846557617,0.24804183840751648,0.9513994455337524,1.0,0.2500186860561371,0.479409784078598
540,frame_02164,v40c_01207,0.504923403263092,0.1961783915758133,0.7921432256698608,0.4425313174724579,0.24857613444328308,0.9513711929321289,1.0,0.18705876171588898,0.3105993866920471
541,frame_02165,v40c_01208,0.5044881701469421,0.19572322070598602,0.7914879322052002,0.4421190321445465,0.24633857607841492,0.9494649767875671,1.0,0.21567603945732117,0.38280606269836426
542,frame_02166,v40c_01209,0.5026506185531616,0.19570431113243103,0.7879832983016968,0.43922874331474304,0.24494673311710358,0.9467337727546692,1.0,0.20953701436519623,0.3793938159942627
543,frame_02167,v40c_01210,0.5004502534866333,0.19561651349067688,0.784460186958313,0.44146469235420227,0.24479368329048157,0.9450501203536987,1.0,0.22114680707454681,0.41201454401016235
544,frame_02168,v40c_01211,0.4987872540950775,0.19598689675331116,0.7833832502365112,0.4453076422214508,0.24468420445919037,0.9436762928962708,1.0,0.2255195826292038,0.4125017523765564
545,frame_02169,v40c_01212,0.4967987835407257,0.19539274275302887,0.7809121608734131,0.44741320610046387,0.245859295129776,0.9433188438415527,1.0,0.20711632072925568,0.3858138620853424
546,frame_02170,v40c_01213,0.49559399485588074,0.19399438798427582,0.7772623896598816,0.45099860429763794,0.24651211500167847,0.9419256448745728,1.0,0.21341563761234283,0.3953412175178528
547,frame_02171,v40c_01214,0.4923880696296692,0.19409234821796417,0.7727479934692383,0.45193544030189514,0.24710725247859955,0.9422483444213867,1.0,0.23454363644123077,0.4296286106109619
548,frame_02172,v40c_01215,0.4902831017971039,0.19324715435504913,0.7709444761276245,0.46097514033317566,0.24617347121238708,0.9419280290603638,1.0,0.17802095413208008,0.2505650222301483
549,frame_02173,v40c_01216,0.4876181185245514,0.1931706964969635,0.7660953998565674,0.46216249465942383,0.24580305814743042,0.9420768022537231,1.0,0.2067837119102478,0.35633140802383423
550,frame_02174,v40c_01217,0.4865569472312927,0.19303575158119202,0.7657862901687622,0.4651005268096924,0.2467057704925537,0.9421645402908325,1.0,0.19825278222560883,0.31946444511413574
551,frame_02175,v40c_01218,0.48445549607276917,0.19335363805294037,0.7650029063224792,0.46718114614486694,0.2468457669019699,0.9431215524673462,1.0,0.21031951904296875,0.3835795223712921
552,frame_02176,v40c_01219,0.48272353410720825,0.1942553073167801,0.7655649781227112,0.46735256910324097,0.24888503551483154,0.9465729594230652,1.0,0.23826095461845398,0.4560829699039459
553,frame_02177,v40c_01220,0.481480211019516,0.19519075751304626,0.7696226835250854,0.4693271219730377,0.2504400610923767,0.9489926099777222,1.0,0.16612452268600464,0.20203492045402527
554,frame_02178,v40c_01221,0.48211470246315,0.19560663402080536,0.7753657102584839,0.4654996991157532,0.25155380368232727,0.9485055208206177,1.0,0.23326967656612396,0.41415730118751526
555,frame_02179,v40c_01221,0.4812099039554596,0.19780269265174866,0.7798722982406616,0.4600556790828705,0.24796582758426666,0.9449774026870728,1.0,0.20128144323825836,0.3350159525871277
556,frame_02180,v40c_01222,0.47863632440567017,0.19901464879512787,0.7823970317840576,0.46183717250823975,0.24711506068706512,0.9427563548088074,1.0,0.19486269354820251,0.3593239188194275
557,frame_02181,v40c_01223,0.476824015378952,0.19905731081962585,0.7805882692337036,0.4657977223396301,0.24907459318637848,0.940601646900177,1.0,0.21290472149848938,0.3857607841491699
558,frame_02182,v40c_01224,0.47433242201805115,0.19820605218410492,0.7767425775527954,0.4699656367301941,0.2483699917793274,0.9414525032043457,1.0,0.20688162744045258,0.36470216512680054
559,frame_02183,v40c_01225,0.4719003438949585,0.1977897733449936,0.7742061018943787,0.469329297542572,0.24830511212348938,0.9405757784843445,1.0,0.24374881386756897,0.46695056557655334
560,frame_02184,v40c_01226,0.4719853699207306,0.19788074493408203,0.7746230363845825,0.46952807903289795,0.24931801855564117,0.940560519695282,1.0,0.2226502150297165,0.3984313905239105
561,frame_02185,v40c_01226,0.47120705246925354,0.198159858584404,0.7738469839096069,0.4703475832939148,0.2490113377571106,0.9402334094047546,1.0,0.1573418378829956,0.14936043322086334
562,frame_02186,v40c_01226,0.47100797295570374,0.19719214737415314,0.7725604772567749,0.4715232253074646,0.24803757667541504,0.9396171569824219,1.0,0.1811957210302353,0.26283562183380127
563,frame_02187,v40c_01226,0.4702586233615875,0.19712208211421967,0.7705798149108887,0.4742756485939026,0.24679681658744812,0.9386991262435913,1.0,0.19033385813236237,0.3298797011375427
564,frame_02188,v40c_01227,0.4681035876274109,0.19615516066551208,0.7670903205871582,0.48159506916999817,0.2470029890537262,0.9397296905517578,1.0,0.2162853181362152,0.3930290639400482
565,frame_02189,v40c_01228,0.4668121337890625,0.1951708346605301,0.7632779479026794,0.4852658808231354,0.24600255489349365,0.9405816793441772,1.0,0.2014787197113037,0.3478761315345764
566,frame_02190,v40c_01229,0.46682465076446533,0.19510525465011597,0.7629947662353516,0.4882548749446869,0.24741002917289734,0.9419721364974976,1.0,0.24899156391620636,0.4652259945869446
567,frame_02191,v40c_01230,0.46651798486709595,0.19416700303554535,0.7621305584907532,0.4877815544605255,0.2475481927394867,0.942156970500946,1.0,0.21500784158706665,0.37850144505500793
568,frame_02192,v40c_01231,0.4648808240890503,0.19339630007743835,0.7585469484329224,0.48590677976608276,0.247889444231987,0.9424934387207031,1.0,0.19467385113239288,0.30071696639060974
569,frame_02193,v40c_01231,0.46451252698898315,0.19333593547344208,0.7585550546646118,0.48501986265182495,0.2500110864639282,0.9443060755729675,1.0,0.2002105712890625,0.32316306233406067
570,frame_02194,v40c_01231,0.46514609456062317,0.19346101582050323,0.7606028318405151,0.483051061630249,0.250591516494751,0.9451597929000854,1.0,0.17699302732944489,0.2388075888156891
571,frame_02195,v40c_01232,0.465289443731308,0.19409988820552826,0.7617165446281433,0.48359042406082153,0.2507084906101227,0.9446249008178711,1.0,0.20675550401210785,0.3693017363548279
572,frame_02196,v40c_01233,0.4643068015575409,0.19336804747581482,0.760088324546814,0.48901331424713135,0.2515420615673065,0.9451122283935547,1.0,0.20869220793247223,0.37410613894462585
573,frame_02197,v40c_01234,0.46258270740509033,0.1926356554031372,0.7574286460876465,0.4911245107650757,0.2509545385837555,0.9456601142883301,1.0,0.1870337426662445,0.2801204323768616
574,frame_02198,v40c_01235,0.4628995656967163,0.1932043582201004,0.7579852938652039,0.4906015992164612,0.2503756582736969,0.9454573392868042,1.0,0.20175397396087646,0.335934579372406
575,frame_02199,v40c_01236,0.46219295263290405,0.1935715526342392,0.7583632469177246,0.4885145425796509,0.2511052191257477,0.9453607797622681,1.0,0.183537095785141,0.28722435235977173
