sample_index,sample_id,component_id,rgb_weight,thermal_weight,event_weight,seed
741,frame_02557,v40c_01411,0.8036438226699829,0.039219342172145844,0.15713684260845184,0
742,frame_02558,v40c_01411,0.7437358498573303,0.07367361336946487,0.18259048461914062,0
743,frame_02559,v40c_01412,0.7593132853507996,0.0638972818851471,0.17678938806056976,0
744,frame_02560,v40c_01412,0.6324582695960999,0.1514585316181183,0.21608322858810425,0
745,frame_02561,v40c_01413,0.7467780709266663,0.07164892554283142,0.1815730482339859,0
746,frame_02562,v40c_01414,0.735619843006134,0.07842017710208893,0.18595992028713226,0
747,frame_02563,v40c_01415,0.7552858591079712,0.0661616101861,0.17855258285999298,0
748,frame_02564,v40c_01415,0.6172695755958557,0.16335786879062653,0.21937255561351776,0
749,frame_02565,v40c_01415,0.7649427652359009,0.06041048467159271,0.17464667558670044,0
750,frame_02566,v40c_01416,0.8086398243904114,0.036435566842556,0.15492458641529083,0
751,frame_02567,v40c_01417,0.7334896922111511,0.08004388213157654,0.18646636605262756,0
752,frame_02568,v40c_01418,0.7859874367713928,0.04847724735736847,0.1655353307723999,0
753,frame_02569,v40c_01419,0.631283164024353,0.1523004174232483,0.21641646325588226,0
754,frame_02570,v40c_01420,0.6386337280273438,0.14669489860534668,0.21467138826847076,0
755,frame_02571,v40c_01421,0.7774759531021118,0.053084369748830795,0.16943970322608948,0
756,frame_02572,v40c_01421,0.6531608700752258,0.1358371526002884,0.21100188791751862,0
757,frame_02573,v40c_01422,0.6709880828857422,0.12284376472234726,0.20616813004016876,0
758,frame_02574,v40c_01422,0.7387195229530334,0.0767524316906929,0.18452806770801544,0
759,frame_02575,v40c_01423,0.660517692565918,0.13048675656318665,0.20899555087089539,0
760,frame_02576,v40c_01423,0.6729820966720581,0.12103567272424698,0.2059822976589203,0
761,frame_02577,v40c_01423,0.7126969695091248,0.09345563501119614,0.1938474029302597,0
762,frame_02578,v40c_01423,0.6579230427742004,0.13224922120571136,0.20982776582241058,0
763,frame_02579,v40c_01424,0.6833301782608032,0.11413145810365677,0.20253828167915344,0
764,frame_02580,v40c_01425,0.7459202408790588,0.0720168873667717,0.1820628046989441,0
765,frame_02581,v40c_01426,0.7606784105300903,0.06327498704195023,0.17604660987854004,0
766,frame_02582,v40c_01427,0.7050832509994507,0.09877641499042511,0.19614028930664062,0
767,frame_02583,v40c_01427,0.7227614521980286,0.08697132021188736,0.19026720523834229,0
768,frame_02584,v40c_01427,0.6613494753837585,0.13007918000221252,0.2085714489221573,0
769,frame_02585,v40c_01427,0.7607997059822083,0.06312374770641327,0.17607657611370087,0
770,frame_02586,v40c_01427,0.6519186496734619,0.13698332011699677,0.2110980898141861,0
771,frame_02587,v40c_01427,0.6750420928001404,0.12016550451517105,0.204792320728302,0
772,frame_02588,v40c_01427,0.7622774243354797,0.062338653951883316,0.17538391053676605,0
773,frame_02589,v40c_01428,0.6557456254959106,0.13441725075244904,0.20983712375164032,0
774,frame_02590,v40c_01429,0.804128885269165,0.03866918012499809,0.15720191597938538,0
775,frame_02591,v40c_01430,0.6624066829681396,0.12945778667926788,0.20813556015491486,0
776,frame_02592,v40c_01431,0.5884796380996704,0.18759524822235107,0.2239251434803009,0
777,frame_02593,v40c_01431,0.7491655945777893,0.07048401981592178,0.18035034835338593,0
778,frame_02594,v40c_01432,0.6012433171272278,0.17742246389389038,0.22133426368236542,0
779,frame_02595,v40c_01433,0.6142747402191162,0.1669452041387558,0.21878013014793396,0
780,frame_02596,v40c_01433,0.7577887177467346,0.06500384211540222,0.17720745503902435,0
781,frame_02597,v40c_01434,0.7139297127723694,0.09318536520004272,0.1928849071264267,0
782,frame_02598,v40c_01435,0.7831755876541138,0.05035904422402382,0.16646528244018555,0
783,frame_02599,v40c_01436,0.7843601703643799,0.050011761486530304,0.1656280905008316,0
784,frame_02600,v40c_01437,0.7819289565086365,0.05127027630805969,0.16680079698562622,0
785,frame_02601,v40c_01437,0.7368330955505371,0.07876762002706528,0.1843993067741394,0
786,frame_02602,v40c_01438,0.720062792301178,0.0896889939904213,0.19024823606014252,0
787,frame_02603,v40c_01438,0.7701847553253174,0.05854151025414467,0.17127367854118347,0
788,frame_02604,v40c_01438,0.7477518916130066,0.07223125547170639,0.18001689016819,0
789,frame_02605,v40c_01438,0.8012479543685913,0.04088627174496651,0.15786579251289368,0
