step,original_row_id,loss_total,loss_classifier,loss_box_reg,loss_centerness,learning_rate,global_gradient_norm,ir_alignment_gradient_norm,event_alignment_gradient_norm,ir_theta_mean,ir_theta_std,ir_theta_min,ir_theta_max,ir_theta_max_abs_deviation,ir_determinant_mean,ir_grid_oob_fraction,event_theta_mean,event_theta_std,event_theta_min,event_theta_max,event_theta_max_abs_deviation,event_determinant_mean,event_grid_oob_fraction,finite,cuda_allocated_bytes,cuda_reserved_bytes,data_time_sec,forward_time_sec,backward_time_sec,optimizer_time_sec,step_time_sec
55,train:00002126,2.165985107421875,0.8562372326850891,0.6357111930847168,0.6740367412567139,0.0001,21.329881478487444,8.461807317133866,4.767751768872969,0.33093565702438354,0.47052866220474243,-0.011242719367146492,1.0027711391448975,0.011242719367146492,0.9925077557563782,0.002031249925494194,0.33529967069625854,0.4699482023715973,-0.008839215151965618,1.0035347938537598,0.010428102687001228,0.999748170375824,0.007187499664723873,True,130360832,394264576,0.1404158999999936,0.08991569999999172,0.10983600000000138,0.412126200000003,0.7543778000000003
56,train:00018310,0.0648447722196579,0.0648447722196579,0.0,0.0,0.0001,4.742239333847604,0.08749343217362812,0.010537501034850263,0.33092421293258667,0.4704553186893463,-0.011489374563097954,1.0029317140579224,0.011489374563097954,0.9922599792480469,0.002343749860301614,0.33531448245048523,0.4699708819389343,-0.00883578322827816,1.0036872625350952,0.010403171181678772,0.999840497970581,0.0073437499813735485,True,130360832,394264576,0.12847940000000335,0.08819859999999835,0.11497560000000817,0.4340377999999987,0.768363199999996
57,train:00027448,2.154425859451294,0.847909152507782,0.6309145092964172,0.6756021976470947,0.0001,24.52843284657427,5.88697574655897,1.4207450283425451,0.3310765326023102,0.47042080760002136,-0.011463387869298458,1.00308358669281,0.011463387869298458,0.9924641847610474,0.0026562500279396772,0.3353891968727112,0.4698941707611084,-0.00900780875235796,1.003878116607666,0.010771888308227062,0.9997667670249939,0.007656249683350325,True,130360832,394264576,0.1101462999999967,0.09629320000000519,0.13589529999998717,0.4061364000000083,0.7498123999999962
58,train:00021448,2.3711557388305664,0.9091343283653259,0.8676193952560425,0.5944020748138428,0.0001,15.462296087084216,0.8970373783888572,1.537040874026516,0.3313090205192566,0.4704684019088745,-0.010432603769004345,1.0028389692306519,0.010432603769004345,0.9930989146232605,0.002031249925494194,0.3353397846221924,0.47003740072250366,-0.009097294881939888,1.0039684772491455,0.010495500639081001,1.0000749826431274,0.007499999832361937,True,130360832,394264576,0.12737160000000358,0.07888090000000147,0.11570740000000512,0.39298959999999283,0.7159868999999901
59,train:00035019,2.3431735038757324,0.8723309636116028,0.8118080496788025,0.6590346097946167,0.0001,20.387065378524056,3.9236067118730875,1.4503361187169026,0.331203818321228,0.4704686403274536,-0.011036144569516182,1.0032296180725098,0.011036144569516182,0.9928589463233948,0.0026562500279396772,0.3353641927242279,0.4700506627559662,-0.009069563820958138,1.0041722059249878,0.010463220998644829,1.0001591444015503,0.007656249683350325,True,130360832,394264576,0.147270000000006,0.0911587999999881,0.11478430000001083,0.42462769999998784,0.7794800999999865
60,train:00011810,2.4292664527893066,0.9212678670883179,0.8329380750656128,0.6750606298446655,0.0001,12.296563672416665,6.080317922377867,1.9281666690398096,0.33122408390045166,0.4704890847206116,-0.01066845003515482,1.0032899379730225,0.01066845003515482,0.9929628372192383,0.0024999999441206455,0.3354053497314453,0.47006669640541077,-0.009078594855964184,1.0042908191680908,0.010479115881025791,1.0002859830856323,0.0078125,True,130360832,394264576,0.1083748000000071,0.08129359999999508,0.12328130000000215,0.39643569999999784,0.7111531000000042
61,train:00000730,2.1410012245178223,0.9345693588256836,0.5124050378799438,0.6940268278121948,0.0001,29.023295927140325,16.37125836947685,11.916918907497081,0.33133652806282043,0.47051841020584106,-0.010284094139933586,1.0033454895019531,0.010284094139933586,0.9932813048362732,0.002343749860301614,0.3354300260543823,0.47011518478393555,-0.009104774333536625,1.004456639289856,0.010439540259540081,1.0004712343215942,0.0078125,True,130360832,394264576,0.18097819999999842,0.09302189999999655,0.12476630000000455,0.4035293000000024,0.8096299000000045
62,train:00029834,2.2718372344970703,0.835412323474884,0.7557129263877869,0.680712103843689,0.0001,19.66464146729542,8.419576091143801,0.5324097256152307,0.33116284012794495,0.4703475534915924,-0.010911994613707066,1.0033584833145142,0.010911994613707066,0.9924176335334778,0.0028124998789280653,0.3353121876716614,0.47011303901672363,-0.00985001027584076,1.0044611692428589,0.010548106394708157,1.0002226829528809,0.0078125,True,130360832,394264576,0.1496665999999891,0.07825080000000639,0.13955399999998974,0.3862403000000114,0.7552664000000107
63,train:00033969,2.304283618927002,0.9025368690490723,0.6923831701278687,0.709363579750061,0.0001,17.438035189660322,8.803578502789081,0.6797902434989501,0.3310493230819702,0.4703095853328705,-0.010929480195045471,1.0034635066986084,0.011290252208709717,0.992070734500885,0.0028124998789280653,0.33513373136520386,0.47014835476875305,-0.010024061426520348,1.0043056011199951,0.010202187113463879,0.9999654293060303,0.007499999832361937,True,130360832,394264576,0.037796099999994226,0.09259339999999838,0.10977640000000122,0.40483180000001084,0.6471885000000128
64,train:00015021,2.5128719806671143,0.9375597238540649,0.8489469885826111,0.7263653874397278,0.0001,12.498787192965061,5.534313935162327,2.534260043607788,0.3310271203517914,0.47023841738700867,-0.011087718419730663,1.0035412311553955,0.011623144149780273,0.9918098449707031,0.003124999813735485,0.3350648283958435,0.47005391120910645,-0.010697994381189346,1.0042853355407715,0.010697994381189346,0.9995499849319458,0.007656249683350325,True,130360832,394264576,0.13412889999999322,0.10086389999999312,0.11096329999999455,0.45947120000001007,0.812244800000002
65,train:00026578,2.3403964042663574,0.9137023687362671,0.6786066889762878,0.7480873465538025,0.0001,22.97396292998707,8.588765176346577,9.138522456576297,0.33097806572914124,0.470184862613678,-0.011155558750033379,1.0035496950149536,0.011887192726135254,0.9915500283241272,0.003124999813735485,0.3350001275539398,0.46991977095603943,-0.011452958919107914,1.0042017698287964,0.011452958919107914,0.9990295171737671,0.007656249683350325,True,130360832,394264576,0.15149159999999995,0.08903039999999862,0.12293400000000076,0.40487480000000176,0.7720431000000048
66,train:00002642,0.09429546445608139,0.09429546445608139,0.0,0.0,0.0001,6.998814721223924,0.26374319187520023,0.04317369616589799,0.33097511529922485,0.47022125124931335,-0.010368955321609974,1.003222107887268,0.01144266128540039,0.9916773438453674,0.0024999999441206455,0.3349517285823822,0.46994927525520325,-0.012000580318272114,1.004026174545288,0.012000580318272114,0.999015748500824,0.007656249683350325,True,130360832,394264576,0.1296669000000037,0.07627939999999,0.12436600000000908,0.4144356999999985,0.7469949999999983
67,train:00030239,2.435685873031616,0.9202501773834229,0.8558522462844849,0.6595833897590637,0.0001,34.23986526218258,11.676973297594204,2.0630219772001994,0.3308636546134949,0.470084011554718,-0.010793272405862808,1.0030850172042847,0.011931240558624268,0.9910442233085632,0.0028124998789280653,0.33493050932884216,0.469967782497406,-0.01277509331703186,1.003932237625122,0.01277509331703186,0.9990214705467224,0.007656249683350325,True,130360832,394264576,0.12032859999999346,0.0812688000000037,0.11471450000000516,0.39134569999998803,0.7082384999999931
68,train:00003223,1.915205478668213,0.815221905708313,0.4390939176082611,0.6608896851539612,0.0001,26.1092438660893,17.516243006313076,2.290056568375542,0.33097389340400696,0.47014352679252625,-0.010046696290373802,1.0030649900436401,0.01150655746459961,0.9914572238922119,0.002343749860301614,0.33493173122406006,0.4698801338672638,-0.013358434662222862,1.0037733316421509,0.013358434662222862,0.9987713694572449,0.007656249683350325,True,130360832,394264576,0.10469190000000594,0.09138350000000628,0.10970569999999213,0.3826652999999993,0.6934361999999936
69,train:00003188,2.4351353645324707,0.9044867753982544,0.9144304990768433,0.6162180304527283,0.0001,36.75063133077207,8.068774305118566,14.97052197178335,0.33089327812194824,0.4701492190361023,-0.010263013653457165,1.0031441450119019,0.011737644672393799,0.9912989735603333,0.0026562500279396772,0.3349519670009613,0.4698096811771393,-0.013911889865994453,1.0036286115646362,0.013911889865994453,0.9986109733581543,0.007656249683350325,True,130360832,394264576,0.11713230000000863,0.08927009999999314,0.12294230000000539,0.3839100000000002,0.7152213000000103
70,train:00005130,2.1884565353393555,0.8316095471382141,0.504958987236023,0.8518880009651184,0.0001,45.72565941767993,12.501193570299826,3.0756604852603964,0.3307085633277893,0.47017648816108704,-0.010814322158694267,1.0033612251281738,0.012264132499694824,0.9909745454788208,0.002968749962747097,0.335019052028656,0.46950623393058777,-0.013566079549491405,1.0029211044311523,0.013566079549491405,0.9978923797607422,0.007656249683350325,True,130360832,394264576,0.15643229999999164,0.08217000000000496,0.10557140000000231,0.39322589999999025,0.7490694999999903
71,train:00024743,2.351064920425415,0.867209255695343,0.8152173161506653,0.6686383485794067,0.0001,34.79665913663781,18.7050188274527,2.624379432630048,0.3306125998497009,0.4701785147190094,-0.011343719437718391,1.003237009048462,0.01233530044555664,0.9907726049423218,0.0034374999813735485,0.3351331353187561,0.4691605567932129,-0.013668354600667953,1.0022996664047241,0.013668354600667953,0.9971395134925842,0.007656249683350325,True,130360832,394264576,0.19351699999999994,0.09434210000000576,0.10812649999999735,0.4025768000000056,0.8031892999999997
72,train:00017499,0.14267534017562866,0.14267534017562866,0.0,0.0,0.0001,11.361502556258158,0.5627767088931283,0.10733541773349367,0.3303896188735962,0.4701249897480011,-0.011630826629698277,1.0032310485839844,0.012939155101776123,0.9901523590087891,0.0034374999813735485,0.3351465165615082,0.4690088927745819,-0.012862564995884895,1.00160551071167,0.013331884518265724,0.9967493414878845,0.007499999832361937,True,130360832,394264576,0.1972233999999986,0.0804507000000001,0.10177740000000313,0.40789290000000733,0.7911725000000018
73,train:00013309,0.13079454004764557,0.13079454004764557,0.0,0.0,0.0001,10.001401033591453,0.5473614547439967,0.09589766755312826,0.3303447663784027,0.4701283872127533,-0.011545096524059772,1.002892255783081,0.012671172618865967,0.9900879859924316,0.003124999813735485,0.335314005613327,0.4686046242713928,-0.01337925624102354,1.0009839534759521,0.014547890052199364,0.9959321618080139,0.007656249683350325,True,130360832,394264576,0.13692480000000273,0.07986499999999808,0.10324040000000423,0.3708474000000024,0.6921580000000063
74,train:00003569,2.1473848819732666,0.7988932132720947,0.6741628646850586,0.6743287444114685,0.0001,21.472940587825583,12.006487283008186,4.658107281696492,0.33037006855010986,0.4701879620552063,-0.011042557656764984,1.0026952028274536,0.012238740921020508,0.9903331398963928,0.0026562500279396772,0.33540499210357666,0.4683530926704407,-0.013271701522171497,1.0004249811172485,0.01511362288147211,0.9954027533531189,0.007656249683350325,True,130360832,394264576,0.08892399999999157,0.08038200000000018,0.10541090000000963,0.3731776999999994,0.6499615999999975
75,train:00025628,0.1248292401432991,0.1248292401432991,0.0,0.0,0.0001,10.060140398946535,0.20141617373589776,0.13131141190754148,0.3300760090351105,0.4699741303920746,-0.012382855638861656,1.0027846097946167,0.013566136360168457,0.989067792892456,0.0034374999813735485,0.33545562624931335,0.46830320358276367,-0.012834330089390278,1.0000537633895874,0.015070630237460136,0.9953696131706238,0.007499999832361937,True,130360832,394264576,0.027655199999998104,0.09444129999999973,0.10353820000000269,0.36992319999998813,0.5969023999999905
76,train:00012602,0.10394880175590515,0.10394880175590515,0.0,0.0,0.0001,7.863698285475678,0.24539461580971897,0.07588865220808368,0.33009934425354004,0.4699987471103668,-0.011982053518295288,1.0023623704910278,0.01300877332687378,0.9892162084579468,0.003124999813735485,0.3355907201766968,0.4681008458137512,-0.012905137613415718,0.9997330904006958,0.015712972730398178,0.9950647950172424,0.007656249683350325,True,130360832,394264576,0.13777970000001005,0.0830538999999959,0.10407070000000829,0.3533417999999955,0.6840729000000039
77,train:00023818,0.10058204084634781,0.10058204084634781,0.0,0.0,0.0001,8.384357758143315,0.35947118751491763,0.14151284490484378,0.32998979091644287,0.4699154496192932,-0.01241062767803669,1.0024175643920898,0.01353687047958374,0.9887322783470154,0.003281249897554517,0.33554765582084656,0.4682003855705261,-0.012065928429365158,0.9995383024215698,0.015094779431819916,0.9952724575996399,0.0073437499813735485,True,130360832,394264576,0.09797570000000633,0.10630980000000534,0.10040499999999497,0.356487400000006,0.6651913000000036
78,train:00014869,0.07898512482643127,0.07898512482643127,0.0,0.0,0.0001,6.121972516580517,0.3203529308961772,0.051798200056978584,0.33002689480781555,0.469957560300827,-0.012037952430546284,1.0020112991333008,0.012917578220367432,0.988959014415741,0.0028124998789280653,0.33574146032333374,0.46790561079978943,-0.012538556940853596,0.9991348385810852,0.016145138069987297,0.9948174953460693,0.007656249683350325,True,130360832,394264576,0.12026079999999695,0.07496519999999407,0.10158930000000055,0.36418510000000026,0.6623577000000012
79,train:00034544,2.3305892944335938,0.8555558323860168,0.7694979906082153,0.705535352230072,0.0001,16.403026742866423,4.568046258580663,1.0259705616557373,0.3299635946750641,0.4698653221130371,-0.012166373431682587,1.001821517944336,0.013121545314788818,0.9885632991790771,0.002968749962747097,0.33578094840049744,0.467913955450058,-0.012307517230510712,0.9988170266151428,0.016014045104384422,0.9949243068695068,0.007499999832361937,True,130360832,394264576,0.1678220999999951,0.09023820000000171,0.10741600000000062,0.37254380000000253,0.7392237000000108
80,train:00023243,2.2652952671051025,0.8694155812263489,0.7149174213409424,0.6809623837471008,0.0001,24.88768441420083,4.126135182363465,1.2260829063840015,0.3297756314277649,0.46975159645080566,-0.01301596313714981,1.0020016431808472,0.014031171798706055,0.9878141283988953,0.003281249897554517,0.3358837962150574,0.4677620530128479,-0.012240730226039886,0.9987383484840393,0.016508694738149643,0.9946983456611633,0.007656249683350325,True,130360832,394264576,0.13328389999999501,0.08771500000000287,0.10733289999998874,0.36831020000001047,0.6982119999999981
81,train:00004074,0.051950886845588684,0.051950886845588684,0.0,0.0,0.0001,3.8339230199037933,0.08336590749656965,0.08109259883299795,0.32991349697113037,0.46989941596984863,-0.012046759948134422,1.0017057657241821,0.013003945350646973,0.9885679483413696,0.0026562500279396772,0.33598780632019043,0.4676124155521393,-0.012278164736926556,0.9985657334327698,0.016972186043858528,0.9944807887077332,0.007968749850988388,True,130360832,394264576,0.1552451000000019,0.08400690000000566,0.10323559999999077,0.3698422000000079,0.7149957000000029
82,train:00009495,2.401644229888916,0.8955292105674744,0.8195454478263855,0.6865696907043457,0.0001,12.901600836315433,3.5838754580397545,0.6436719368032753,0.32983091473579407,0.46981096267700195,-0.012426243163645267,1.0017789602279663,0.013508796691894531,0.9881270527839661,0.0028124998789280653,0.3359203040599823,0.4677264392375946,-0.011605720035731792,0.9985288977622986,0.016350099816918373,0.994677722454071,0.007499999832361937,True,130360832,394264576,0.14919059999999718,0.11379100000000619,0.12004190000000392,0.38591029999999193,0.7716705999999931
83,train:00017983,0.04312689229846001,0.04312689229846001,0.0,0.0,0.0001,3.3028162758531656,0.13284144142259824,0.024312150701755037,0.3297038674354553,0.4697444438934326,-0.012762469239532948,1.0017720460891724,0.013957083225250244,0.9876638054847717,0.002968749962747097,0.3359839618206024,0.4675998091697693,-0.011669495142996311,0.9983410239219666,0.016716839745640755,0.9944446086883545,0.007656249683350325,True,130360832,394264576,0.035940100000004804,0.08656530000000373,0.1037276999999932,0.4202488000000102,0.649458800000005
84,train:00030224,2.3096795082092285,0.8218687772750854,0.8505827188491821,0.6372278928756714,0.0001,19.232225706445604,3.8501336317162433,0.9175618476099294,0.32974326610565186,0.4697132110595703,-0.012658889405429363,1.0016098022460938,0.013799190521240234,0.9876649975776672,0.0028124998789280653,0.33614206314086914,0.4673619568347931,-0.01210729219019413,0.9980373382568359,0.017571600154042244,0.9940797686576843,0.008281249552965164,True,130360832,394264576,0.13981069999999818,0.09281250000000796,0.12452949999999419,0.4105083000000036,0.7724050000000062
85,train:00010516,0.03794332221150398,0.03794332221150398,0.0,0.0,0.0001,2.8940896589073755,0.16544149561758606,0.036488067326858595,0.32961809635162354,0.46962404251098633,-0.012917118147015572,1.001521348953247,0.01422339677810669,0.9871472120285034,0.002968749962747097,0.33617231249809265,0.46727263927459717,-0.012079450301826,0.9978615045547485,0.017816225066781044,0.9938860535621643,0.008437499403953552,True,130360832,394264576,0.11425579999999513,0.0836146000000042,0.11205789999999638,0.3773016000000098,0.690363600000012
86,train:00009148,2.4465911388397217,0.9490317106246948,0.8346889615058899,0.6628703474998474,0.0001,20.882402817616804,9.397961417279477,3.4887759281285873,0.32958823442459106,0.4696512520313263,-0.013078457675874233,1.0016800165176392,0.01437002420425415,0.9871545433998108,0.002968749962747097,0.33615466952323914,0.4672311842441559,-0.01189663726836443,0.9978232383728027,0.017874525859951973,0.9937341213226318,0.008281249552965164,True,130360832,394264576,0.13578210000000013,0.0905101999999971,0.11898569999999609,0.4099999000000025,0.7570911999999907
87,train:00027428,2.3304758071899414,0.9019230604171753,0.7586705684661865,0.6698821783065796,0.0001,20.015483357257082,8.52504414046281,1.8715269174835487,0.32951924204826355,0.46956536173820496,-0.01345330011099577,1.0019001960754395,0.0149918794631958,0.9867404103279114,0.003281249897554517,0.3362576365470886,0.46715259552001953,-0.011978824622929096,0.9978420734405518,0.01817607693374157,0.9937160015106201,0.008750000037252903,True,130360832,394264576,0.15669680000000596,0.08119179999999915,0.10916890000000024,0.42336629999999786,0.7707301000000086
88,train:00026158,0.039516955614089966,0.039516955614089966,0.0,0.0,0.0001,2.992948622805493,0.1350746708466147,0.030803272046506097,0.3295302987098694,0.46956852078437805,-0.013086116872727871,1.0018938779830933,0.01494598388671875,0.9867850542068481,0.002968749962747097,0.3363199830055237,0.4671463966369629,-0.01168300211429596,0.9978252649307251,0.017999621108174324,0.993828296661377,0.008593750186264515,True,130360832,394264576,0.04006749999999215,0.08025639999999612,0.1046716000000032,0.4098445000000055,0.6367569000000088
89,train:00023593,2.547492504119873,1.070119023323059,0.7907233238220215,0.6866502165794373,0.0001,15.321330614588428,5.748634187014424,3.6398942839794173,0.32947787642478943,0.46953681111335754,-0.012869637459516525,1.0019620656967163,0.015210330486297607,0.9865872859954834,0.002968749962747097,0.33626556396484375,0.4672950208187103,-0.011056984774768353,0.997866690158844,0.017202535644173622,0.9941508769989014,0.008281249552965164,True,130360832,394264576,0.09020339999999294,0.09312470000000417,0.12029499999999871,0.4047893999999985,0.709716599999993
90,train:00001912,2.3683583736419678,0.8587583303451538,0.8434836864471436,0.6661163568496704,0.0001,17.067276063254205,12.033444664462403,2.2558823678140003,0.32941484451293945,0.4694901406764984,-0.012917890213429928,1.0019166469573975,0.01542729139328003,0.9863229393959045,0.0028124998789280653,0.3364452123641968,0.46718502044677734,-0.010980199091136456,0.9977242350578308,0.01752699725329876,0.9941985607147217,0.008750000037252903,True,130360832,394264576,0.11462219999999945,0.09725889999999993,0.11826629999998772,0.3867654000000016,0.7184977000000003
91,train:00003402,0.04642026126384735,0.04642026126384735,0.0,0.0,0.0001,3.524463793449475,0.13026108112922505,0.037600103713927205,0.3296315670013428,0.4696475863456726,-0.011914256028831005,1.00162935256958,0.01422196626663208,0.9872655272483826,0.0021875000093132257,0.3366657495498657,0.4670220911502838,-0.011220244690775871,0.997593104839325,0.01809246838092804,0.994175136089325,0.009531250223517418,True,130360832,394264576,0.16390260000000012,0.08394189999999924,0.112548799999999,0.4262738999999982,0.7905621999999966
92,train:00027353,2.1376752853393555,0.8614322543144226,0.6055399179458618,0.6707032918930054,0.0001,21.76227371488376,10.239280986077006,6.9934926975943235,0.32954007387161255,0.4693787395954132,-0.012780961580574512,1.001734972000122,0.015311598777770996,0.9862633943557739,0.0028124998789280653,0.3368576169013977,0.4669035077095032,-0.01138884387910366,0.9975107908248901,0.01851481944322586,0.9942207932472229,0.009999999776482582,True,130360832,394264576,0.11659950000000663,0.09754750000000456,0.11649649999999667,0.42709310000000755,0.7623581000000001
93,train:00012684,0.04862518608570099,0.04862518608570099,0.0,0.0,0.0001,3.61204273933416,0.15544457818871169,0.029264737984268357,0.3296775221824646,0.4694865942001343,-0.012251537293195724,1.0017335414886475,0.014707744121551514,0.9868786334991455,0.002343749860301614,0.3369593620300293,0.46678537130355835,-0.011142386123538017,0.9973191022872925,0.018414584919810295,0.9940938949584961,0.010312499478459358,True,130360832,394264576,0.1114376999999962,0.0803773000000092,0.11661669999999447,0.38856870000000754,0.6994978000000032
94,train:00015582,2.46476674079895,1.0014491081237793,0.8067394495010376,0.6565781831741333,0.0001,23.64664552475358,13.56369686023926,7.165699879024544,0.32967469096183777,0.46939969062805176,-0.012623791582882404,1.0020004510879517,0.015246093273162842,0.9865973591804504,0.0026562500279396772,0.33708298206329346,0.4666477143764496,-0.011026333086192608,0.9971954226493835,0.018501505255699158,0.9939529895782471,0.010468749329447746,True,130360832,394264576,0.11127989999999954,0.08590300000000184,0.10915950000000407,0.3913641000000041,0.699046899999999
95,train:00025548,2.590566396713257,0.8417989015579224,0.8240195512771606,0.924747884273529,0.0001,26.539089950922712,5.9482495436520795,2.2592270960010654,0.3297814726829529,0.46940913796424866,-0.01271753665059805,1.0023139715194702,0.015324294567108154,0.9868298768997192,0.002968749962747097,0.33708474040031433,0.46666988730430603,-0.010837145149707794,0.9974050521850586,0.017955632880330086,0.9940254092216492,0.010468749329447746,True,130360832,394264576,0.03308889999999565,0.08950880000000438,0.11061030000000471,0.37586679999999717,0.6111639000000082
96,train:00001852,2.196739673614502,0.9983851909637451,0.5200035572052002,0.6783509850502014,0.0001,26.835834019052804,12.566470499629169,6.267354004234739,0.32990482449531555,0.469503253698349,-0.012650206685066223,1.002625823020935,0.015119969844818115,0.9873460531234741,0.002968749962747097,0.33708715438842773,0.46674981713294983,-0.010665813460946083,0.9977977275848389,0.017400145530700684,0.9942620396614075,0.010312499478459358,True,130360832,394264576,0.1381748000000016,0.11030189999999607,0.11386000000000251,0.3913940999999994,0.7587917000000033
97,train:00024108,2.0723884105682373,0.8515554666519165,0.4469295144081116,0.7739033699035645,0.0001,26.143468037800595,6.4893763223159695,3.46143619986048,0.3301691710948944,0.46952104568481445,-0.01268383301794529,1.0029118061065674,0.014827191829681396,0.9879282116889954,0.003281249897554517,0.3374328017234802,0.4665452837944031,-0.011247548274695873,0.9979814291000366,0.0180107019841671,0.994367778301239,0.01140624936670065,True,130360832,394264576,0.09088079999999366,0.09661880000000167,0.12050150000000315,0.40004309999999066,0.7088442000000015
98,train:00020192,0.07582943141460419,0.07582943141460419,0.0,0.0,0.0001,6.148773993140452,0.3438667896857157,0.11108464930906388,0.33033502101898193,0.4697737693786621,-0.012128006666898727,1.0031883716583252,0.014035701751708984,0.9890033006668091,0.003124999813735485,0.33741676807403564,0.4666717052459717,-0.01086920965462923,0.998338520526886,0.01735564135015011,0.9946982860565186,0.011249999515712261,True,130360832,394264576,0.11815300000000661,0.12787280000000578,0.1137439000000029,0.39679379999999753,0.758003599999995
99,train:00004996,2.353768825531006,0.8363977074623108,0.8166847229003906,0.7006863951683044,0.0001,12.080879488269868,5.851546756264586,1.0531864474842494,0.3305712938308716,0.46995899081230164,-0.011692681349813938,1.00351881980896,0.013354957103729248,0.9900210499763489,0.003124999813735485,0.33741316199302673,0.46677881479263306,-0.010555587708950043,0.9986445903778076,0.01681438833475113,0.9949972629547119,0.011093749664723873,True,130360832,394264576,0.11786490000000072,0.0980148000000014,0.1091148000000004,0.3735703999999913,0.7000479999999953
100,train:00003203,2.0980441570281982,0.7708413600921631,0.5931074023246765,0.7340953350067139,0.0001,21.684827549286965,11.618422775578525,4.601389219230882,0.33084577322006226,0.47005003690719604,-0.011307468637824059,1.003543734550476,0.012555122375488281,0.9908595681190491,0.002968749962747097,0.337782084941864,0.46645787358283997,-0.011049318127334118,0.9986703395843506,0.017642242833971977,0.9948184490203857,0.012187499552965164,True,130360832,394264576,0.09076890000000049,0.085277099999999,0.1226269000000002,0.4013367999999957,0.7033117999999945
101,train:00035264,2.351803779602051,0.9252794981002808,0.7224166989326477,0.7041075229644775,0.0001,17.836209381110784,3.6089199831784238,2.154885468649637,0.3313557505607605,0.47020667791366577,-0.010015996173024178,1.003501057624817,0.01101219654083252,0.9923850893974304,0.0024999999441206455,0.3375879228115082,0.4668091833591461,-0.010309156961739063,0.9986269474029541,0.016289519146084785,0.9954360723495483,0.01140624936670065,True,130360832,394264576,0.047430599999998435,0.08435599999999965,0.11356270000000279,0.3973761999999965,0.6289708999999988
102,train:00015226,0.11204908043146133,0.11204908043146133,0.0,0.0,0.0001,9.903917722619447,1.2731704193960585,0.2932460097647136,0.331153005361557,0.4701947867870331,-0.011853856965899467,1.004562258720398,0.012579739093780518,0.9918342232704163,0.004062499850988388,0.3378860354423523,0.4663546681404114,-0.010784168727695942,0.9986605048179626,0.01742558740079403,0.994736909866333,0.012187499552965164,True,130360832,394264576,0.08979599999999266,0.08228610000000458,0.11110659999999939,0.3766032999999993,0.6609789000000035
103,train:00026498,2.357516288757324,0.870461642742157,0.799119770526886,0.6879348754882812,0.0001,16.330347364168244,10.37830303008054,4.139839820279473,0.3312996029853821,0.4702892601490021,-0.012056179344654083,1.0049690008163452,0.012435615062713623,0.9923790097236633,0.004687499720603228,0.33805954456329346,0.4661303162574768,-0.010949373245239258,0.9986215233802795,0.017832379788160324,0.9944458603858948,0.012656250037252903,True,130360832,394264576,0.02651679999999601,0.09475229999999613,0.10620720000000006,0.38994280000000003,0.6184901000000025
104,train:00029468,2.2487902641296387,0.7967522144317627,0.774163007736206,0.6778751611709595,0.0001,13.445042834800711,4.4934046078803735,1.0287572440246966,0.3313778042793274,0.470427006483078,-0.011792895384132862,1.0049914121627808,0.01189887523651123,0.9929441213607788,0.0043750000186264515,0.33815479278564453,0.46592453122138977,-0.010905273258686066,0.9984930753707886,0.017824970185756683,0.9940541982650757,0.012656250037252903,True,130360832,394264576,0.12480259999999532,0.09095579999998904,0.11231240000000753,0.37492329999999185,0.7030648999999869
105,train:00001209,2.1296956539154053,0.7987291812896729,0.6281505823135376,0.7028158903121948,0.0001,19.636432232907676,7.308310008689736,3.5781789059628957,0.3315465450286865,0.4706067442893982,-0.011644124984741211,1.005319595336914,0.011644124984741211,0.9938004016876221,0.004687499720603228,0.338312566280365,0.46560075879096985,-0.011162662878632545,0.998508095741272,0.01833242177963257,0.9934481382369995,0.013124999590218067,True,130360832,394264576,0.16720160000001272,0.08987450000000763,0.11051539999999704,0.4020916999999997,0.7743065000000087
106,train:00027298,2.4699411392211914,0.9314541816711426,0.8365883827209473,0.7018985152244568,0.0001,12.162268860104364,3.3496417492934385,3.873954191618448,0.3317158818244934,0.47066396474838257,-0.011936333030462265,1.0059192180633545,0.011936333030462265,0.9942734837532043,0.005624999757856131,0.33820027112960815,0.46555295586586,-0.010600139386951923,0.9985685348510742,0.01775827817618847,0.993093729019165,0.012812499888241291,True,130360832,394264576,0.12277339999999981,0.08352279999999723,0.12335730000000922,0.40028839999999377,0.7311028000000022
107,train:00003517,2.1828861236572266,0.685173511505127,0.821135401725769,0.6765773296356201,0.0001,20.24106100481306,2.7815064692838503,6.3155633694840905,0.3317493796348572,0.4707908034324646,-0.011435776948928833,1.00568425655365,0.011435776948928833,0.994732677936554,0.004999999888241291,0.3383098542690277,0.4653356671333313,-0.010423291474580765,0.998661458492279,0.01791682094335556,0.9926952719688416,0.012968749739229679,True,130360832,394264576,0.19971160000000054,0.07656489999999394,0.1138401999999985,0.3674680999999964,0.7601655999999934
108,train:00024348,2.3623785972595215,0.8333274722099304,0.8438051342964172,0.6852460503578186,0.0001,13.008342697213928,5.662763982948484,2.6079731656594913,0.331953227519989,0.4707534611225128,-0.011866411194205284,1.0062075853347778,0.011866411194205284,0.9950085878372192,0.005781250074505806,0.3384758234024048,0.46509286761283875,-0.010030294768512249,0.9985103607177734,0.018004953861236572,0.9923417568206787,0.013124999590218067,True,130360832,394264576,0.10650720000001002,0.09833810000000653,0.12612029999999663,0.3618562000000054,0.6959211000000067
